14809	GriK5	K05205	979
14803	GriD1	K05206	1009
14654	GlrA1	K05193	457
237213	GlrA2	K05194	452
110304	GlrA3	K05195	464
14658	GlrB	K05196	496
193034	TrpV1	K05222	839
12257	TspO	K05770	169
14815	Nr3C1	K05771	783
14599	Gh	K05438	216
14600	Ghr	K05080	650
21833	ThrA	K05547	492
21834	ThrB	K08362	461
16846	Lep	K05424	167
16847	LepR	K05062	1162
19109	Prl	K05439	226
19116	PrlR	K05081	608
14825	CxcL1	K05505	96
20310	CxcL2	K05505	100
20311	CxcL5	K05506	132
57349	PpbP	K10029
17329	CxcL9	K05416	126
15945	CxcL10	K12671	98
56066	CxcL11	K12672	100
20315	CxcL12	K10031	93
55985	CxcL13	K10032	109
66102	CxcL16	K10035	246
20309	CxcL15	K10034	167
56744	Pf4	K05407	105
57266	CxcL14	K10033	99
16963	Xcl1	K05507	114
20312	Cx3Cl1	K05508	395
20290	Ccl1	K05514	92
20295	Ccl17	K05514
20297	Ccl20	K05514	97
20299	Ccl22	K05514	92
541307	Ccl26	K05514
56221	Ccl24	K05514	119
20300	Ccl25	K13072	144
100038965	Gm1987	K05512
100039053	Gm2023	K05512
100039131	Gm10591	K05512
18829	Ccl21a	K05512	133
24047	Ccl19	K05512	108
65956	Ccl21c	K05512	133
20292	Ccl11	K05509	97
20293	Ccl12	K05509	104
20296	Ccl2	K05509	148
20306	Ccl7	K05509	97
20307	Ccl8	K05509	97
20302	Ccl3	K05408	92
20303	Ccl4	K12964	92
20304	Ccl5	K12499	91
100039863	Gm13306	K05513
20301	Ccl27a	K05513
56838	Ccl28	K05513	130
20305	Ccl6	K05510	116
20308	Ccl9	K05510	122
16193	Il6	K05405	211
16156	Il11	K05417	199
18413	Osm	K05418	453
16878	Lif	K05419	203
12803	CntF	K05420	198
56708	ClcF1	K05421	225
13019	Ctf1	K05422	203
12985	Csf3	K05423	208
16846	Lep	K05424	167
16189	Il4	K05430	140
16163	Il13	K05435	131
16159	Il12a	K05406	215
16160	Il12b	K05425	335
83430	Il23a	K05426	196
12981	Csf2	K05427	141
16187	Il3	K04736	166
16191	Il5	K05428	133
16183	Il2	K05429	169
16196	Il7	K05431	154
16198	Il9	K05432	144
16168	Il15	K05433	162
60505	Il21	K05434	146
53603	TslP	K05436	140
13856	Epo	K05437	192
14599	Gh	K05438	216
19109	Prl	K05439	226
22018	Tpo	K00431	914
54635	PdgFc	K05450	345
71785	PdgFd	K05450	370
18590	PdgFa	K04359	211
18591	PdgFb	K04359	241
18654	Pgf	K05448	158
22339	VegFa	K05448	214
22340	VegFb	K05448	207
14205	FigF	K05449	358
22341	VegFc	K05449	415
15234	Hgf	K05460	728
13645	Egf	K04357	1217
12977	Csf1	K05453	552
17311	KitL	K05461	273
14256	Flt3l	K05454	232
15962	IfnA1	K05414	189
15964	IfnA11	K05414	190
15965	IfnA2	K05414	190
15967	IfnA4	K05414	186
15968	IfnA5	K05414	189
15969	IfnA6	K05414	189
15970	IfnA7	K05414	190
15972	IfnA9	K05414	190
15974	IfnAb	K05414
230396	IfnA13	K05414	189
242517	Gm12597	K05414
242519	IfnA12	K05414	189
404549	IfnA14	K05414
15977	IfnB1	K05415	182
387510	IfnK	K05441	199
230405	IfnE	K05442	192
15978	IfnG	K04687	155
16153	Il10	K05443	178
329244	Il19	K05444	176
58181	Il20	K05444	176
93672	Il24	K05444	181
50929	Il22	K05445	179
330496	Il28a	K05447	193
338374	Il28b	K05447	193
326623	TnfSf15	K05478	252
22035	TnfSf10	K04721	291
21943	TnfSf11	K05473	316
21944	TnfSf12	K05474	249
21926	Tnf	K03156	235
16992	Lta	K05468	202
16994	Ltb	K03157	306
50930	TnfSf14	K05477	239
14103	FasL	K04389	279
21947	Cd40lg	K03161	260
21948	Cd70	K05470	195
21949	TnfSf8	K05471	239
21950	TnfSf9	K05472	309
22164	TnfSf4	K05469	198
240873	TnfSf18	K05479	173
69583	TnfSf13	K05475	241
24099	TnfSf13b	K05476	309
13607	Eda	K05480	391
21803	TgfB1	K13375	509
21808	TgfB2	K13376	414
21809	TgfB3	K13377	410
16323	InhBa	K04667	424
16324	InhBb	K04667	411
16325	InhBc	K04667	352
16326	InhBe	K04667	350
11705	Amh	K04665	555
12156	Bmp2	K04662	394
12159	Bmp4	K04662	408
12160	Bmp5	K04663	452
12161	Bmp6	K04663	510
12162	Bmp7	K04663	430
12163	Bmp8a	K04663	399
12164	Bmp8b	K04663	399
14563	Gdf5	K04664	495
238057	Gdf7	K04664	461
242316	Gdf6	K04664	454
16171	Il17a	K05489	158
56069	Il17b	K05490	228
140806	Il25	K05493	166
16175	Il1A	K04383	270
16176	Il1B	K04519	269
16173	Il18	K05482	192
12765	CxcR2	K05050	359
227288	CxcR1	K04175	351
12766	CxcR3	K04188	367
12767	CxcR4	K04189	359
12145	CxcR5	K04190	374
80901	CxcR6	K04191	351
12778	CxcR7	K04304	362
23832	Xcr1	K04193	322
13051	Cx3Cr1	K04192	354
12776	Ccr8	K04183	353
12458	Ccr6	K04181	367
12769	Ccr9	K04184	369
12773	Ccr4	K04179	557
12775	Ccr7	K04182	378
12772	Ccr2	K04177	373
12774	Ccr5	K04180	354
12768	Ccr1	K04176	355
12770	Ccr1l1	K04176	356
12771	Ccr3	K04178	359
12777	Ccr10	K04185	362
16194	Il6Ra	K05055	460
16195	Il6St	K05060	917
16157	Il11ra1	K05056	432
16158	Il11ra2	K05056	432
16880	LifR	K05058	1092
18414	OsmR	K05057	971
12804	CntFr	K05059	372
12986	Csf3r	K05061	837
16847	LepR	K05062	1162
16190	Il4Ra	K05071	810
16164	Il13ra1	K05076	424
16161	Il12rb1	K05063	738
16162	Il12rb2	K05064	874
209590	Il23r	K05065	644
12982	Csf2ra	K05066	388
12983	Csf2rb	K04738	896
12984	Csf2rb2	K04738	878
16188	Il3Ra	K04737	396
16192	Il5Ra	K05067	415
16184	Il2Ra	K05068	268
16185	Il2Rb	K05069	539
16186	Il2Rg	K05070	369
16197	Il7R	K05072	459
16199	Il9R	K05073	468
16169	Il15ra	K05074	263
60504	Il21r	K05075	529
57914	CrlF2	K05078	359
13857	EpoR	K05079	507
14600	Ghr	K05080	650
19116	PrlR	K05081	608
17480	Mpl	K05082	625
18595	PdgFra	K04363	1089
18596	PdgFrb	K05089	1098
14254	Flt1	K05096	1333
16542	Kdr	K05098	1367
14257	Flt4	K05097	1363
17295	Met	K05099	1379
13649	EgfR	K04361	1210
12978	Csf1r	K05090	977
16590	Kit	K05091	979
14255	Flt3	K05092	992
15975	IfnAr1	K05130	590
15976	IfnAr2	K05131	513
15979	IfnGr1	K05132	477
15980	IfnGr2	K05133
16154	Il10ra	K05134	575
16155	Il10rb	K05135	349
237313	Il20ra	K05136	546
213208	Il20rb	K05137
230828	Il22ra1	K05138	581
237310	Il22ra2	K05139	230
242700	Il28ra	K05140	535
21933	TnfRsf10b	K04722	381
18383	TnfRsf11b	K05148	401
21934	TnfRsf11a	K05147	625
85030	TnfRsf25	K05160
27279	TnfRsf12a	K05149	129
94185	TnfRsf21	K05157	655
18053	NgfR	K02583	417
21938	TnfRsf1b	K05141	474
21937	TnfRsf1a	K03158	454
17000	LtbR	K03159	415
230979	TnfRsf14	K05152
14102	Fas	K04390	327
21939	Cd40	K03160	289
21940	Cd27	K05144	250
21941	TnfRsf8	K05145	498
21942	TnfRsf9	K05146	256
22163	TnfRsf4	K05142	272
21936	TnfRsf18	K05154	228
21935	TnfRsf17	K05153	185
57916	TnfRsf13b	K05150	249
72049	TnfRsf13c	K05151	175
13608	EdaR	K05162	448
245527	Eda2r	K05163	297
29820	TnfRsf19	K05155	416
320100	RelT	K05156	436
21813	TgfBr2	K04388	592
21812	TgfBr1	K04674	503
11480	AcvR2a	K04670	513
11481	AcvR2b	K13596	536
11477	AcvR1	K04675	509
11479	AcvR1b	K13567	505
110542	AmhR2	K04672	568
12168	BmpR2	K04671	1038
12166	BmpR1a	K04673	532
12167	BmpR1b	K13578	502
16172	Il17ra	K05164	864
50905	Il17rb	K05165	499
16177	Il1R1	K04386	576
16180	Il1Rap	K04723	570
16178	Il1R2	K04387	410
16182	Il18r1	K05173	537
16174	Il18rap	K05174	614
12814	Col11a1	K06236	1804
12815	Col11a2	K06236	1736
12824	Col2a1	K06236	1487
12825	Col3a1	K06236	1464
12831	Col5a1	K06236	1838
12832	Col5a2	K06236	1497
12842	Col1a1	K06236	1453
12843	Col1a2	K06236	1372
53867	Col5a3	K06236
12826	Col4a1	K06237	1669
12827	Col4a2	K06237	1707
12829	Col4a4	K06237	1682
94216	Col4a6	K06237
12833	Col6a1	K06238	1025
12834	Col6a2	K06238	1034
245026	Col6a6	K06238	2265
16772	LamA1	K05637	3084
16773	LamA2	K05637	3106
16774	LamA3	K06240	3333
16776	LamA5	K06240	3718
16775	LamA4	K06241	1816
16777	LamB1	K05636	1786
16779	LamB2	K06243	1799
16780	LamB3	K06244	1168
226519	LamC1	K05635	1607
16782	LamC2	K06246	1191
23928	LamC3	K06247	1581
12643	ChaD	K06248	358
19699	RelN	K06249	3461
12845	ComP	K04659	755
21825	ThbS1	K04659	1170
21826	ThbS2	K04659	1172
21827	ThbS3	K04659	956
21828	ThbS4	K04659	963
14268	Fn1	K05717	2477
20750	Spp1	K06250	430
22370	Vtn	K06251	478
21923	Tnc	K06252	2110
21960	Tnr	K06252	1358
329278	Tnn	K06252	1560
81877	TnxB	K06252
22371	Vwf	K03900	2813
15891	IbsP	K06253	324
11603	AgrN	K06254	1950
15530	HspG2	K06255	3707
109700	ItgA1	K06480	1179
16398	ItgA2	K06481	1178
16399	ItgA2b	K06476	1033
16400	ItgA3	K06482	1053
16401	ItgA4	K06483	1039
16402	ItgA5	K06484	1053
16403	ItgA6	K06485	1091
16404	ItgA7	K06583	1179
241226	ItgA8	K06584	1062
104099	ItgA9	K06585
213119	ItgA10	K06586
319480	ItgA11	K06587	1188
16410	ItgAv	K06487	1044
16412	ItgB1	K05719	798
16416	ItgB3	K06493	787
192897	ItgB4	K06525	1818
16419	ItgB5	K06588	798
16420	ItgB6	K06589	787
16421	ItgB7	K06590	806
320910	ItgB8	K06591
12505	Cd44	K06256	778
15529	Sdc2	K06257	202
20969	Sdc1	K06257	311
20970	Sdc3	K06257	442
20971	Sdc4	K06257	198
64051	Sv2A	K06258	742
64176	Sv2B	K06258	683
75209	Sv2C	K06258	727
12491	Cd36	K06259	472
14729	Gp5	K06260	567
14723	Gp1Ba	K06261	734
14724	Gp1Bb	K06262	206
54368	Gp9	K06263	177
243816	Gp6	K06264	313
13138	Dag1	K06265	893
16423	Cd47	K06266	303
15366	HmmR	K06267	794
114249	NpnT	K06824	561
12481	Cd2	K06449	344
12519	Cd80	K05412	306
12487	Cd28	K06470	218
12524	Cd86	K05413	309
12477	CtlA4	K06538	223
14960	H2-Aa	K06752	256
14961	H2-Ab1	K06752	265
14968	H2-Ea-ps	K06752
14969	H2-Eb1	K06752	264
14998	H2-Dma	K06752	261
14999	H2-Dmb1	K06752	261
15000	H2-Dmb2	K06752
15001	H2-Oa	K06752
15002	H2-Ob	K06752
12504	Cd4	K06454	457
110557	H2-Q6	K06751
110696	H2-M10.3	K06751
14963	H2-Bl	K06751
14964	H2-D1	K06751	368
14972	H2-K1	K06751	369
14985	H2-M10.1	K06751
14990	H2-M2	K06751
14991	H2-M3	K06751
14997	H2-M9	K06751
15006	H2-Q1	K06751
15007	H2-Q10	K06751	325
15013	H2-Q2	K06751
15018	H2-Q7	K06751	334
15019	H2-Q8	K06751	326
15024	H2-T10	K06751
15039	H2-T22	K06751
15040	H2-T23	K06751	357
15042	H2-T24	K06751
15043	H2-T3	K06751	384
15051	H2-T9	K06751
224753	H2-M10.4	K06751
224754	H2-M11	K06751
224756	H2-M1	K06751
224761	H2-M10.5	K06751
333715	H2-M10.2	K06751
399549	H2-M10.6	K06751
12525	Cd8A	K06458	247
12526	Cd8B1	K06459	213
60533	Cd274	K06745	290
58205	PdcD1lg2	K06708	247
102657	Cd276	K06746	316
18566	PdcD1	K06744	288
50723	IcoSl	K06710	322
54167	IcoS	K06713	200
21939	Cd40	K03160	289
21947	Cd40lg	K03161	260
11658	AlcAm	K06547	583
12511	Cd6	K06456	665
16408	ItgAl	K05718	1163
16414	ItgB2	K06464	771
16415	ItgB2l	K06464	738
225825	Cd226	K06567	333
15894	IcaM1	K06490	537
15896	IcaM2	K06523	277
12483	Cd22	K06467	862
19264	PtpRc	K06478	1291
20612	SigLec1	K06548	1695
20737	Spn	K06477	395
114141	CldN16	K06087	235
12737	CldN1	K06087	211
12738	CldN2	K06087	230
12739	CldN3	K06087	219
12740	CldN4	K06087	210
12741	CldN5	K06087	218
18417	CldN11	K06087	207
239931	CldN17	K06087	224
242653	CldN19	K06087	224
53624	CldN7	K06087	211
54419	CldN6	K06087	219
54420	CldN8	K06087	225
56173	CldN14	K06087	239
56492	CldN18	K06087	264
56863	CldN9	K06087	217
57255	CldN13	K06087	211
58187	CldN10	K06087	231
60363	CldN15	K06087	227
621628	CldN20	K06087
71908	CldN23	K06087	296
75677	CldN22	K06087	220
18260	OclN	K06088	521
16456	F11R	K06089	300
67374	Jam2	K06735	298
83964	Jam3	K06785	310
69524	EsaM	K06787	394
12562	Cdh5	K06533	784
18613	PecAm1	K06471	727
673094	Cd99	K06520	175
16409	ItgAm	K06461	1153
20345	SelPlg	K06544	397
20344	SelP	K06496	768
16401	ItgA4	K06483	1039
16412	ItgB1	K05719	798
104099	ItgA9	K06585
22329	VcaM1	K06527	739
16421	ItgB7	K06590	806
17123	MadCam1	K06779	405
20343	SelL	K06495	372
14663	GlyCam1	K06815	151
12490	Cd34	K06474	382
20340	Glg1	K06816	1175
20339	SelE	K06494	612
19294	PvrL2	K06531	530
58235	PvrL1	K06081	515
58998	PvrL3	K06592	549
12558	Cdh2	K06736	906
17967	NcaM1	K06491	1115
17968	NcaM2	K06491	837
16728	L1cAm	K06550	1260
54725	CadM1	K06781	456
320840	NegR1	K06775	348
19268	PtpRf	K05695	1898
15529	Sdc2	K06257	202
20969	Sdc1	K06257	311
20970	Sdc3	K06257	442
20971	Sdc4	K06257	198
16410	ItgAv	K06487	1044
320910	ItgB8	K06591
241226	ItgA8	K06584	1062
18189	NrxN1	K07377	1514
18190	NrxN2	K07377
18191	NrxN3	K07377	1571
192167	NlgN1	K07378	843
216856	NlgN2	K07378	836
245537	NlgN3	K07378	825
94332	CadM3	K06780	396
319504	NrcAm	K06756	1256
12805	CntN1	K06759	1020
19274	PtpRm	K05693	1452
21367	CntN2	K06760	1040
269116	NfaSc	K06757	1240
53321	CntNap1	K07379	1385
66797	CntNap2	K07380	1332
17528	Mpz	K06770	248
68481	MpzL1	K06770	270
17136	Mag	K06771	626
12550	Cdh1	K05689	884
13003	VcaN	K06793	3357
16403	ItgA6	K06485	1091
12560	Cdh3	K06796	822
12561	Cdh4	K06797	913
12555	Cdh15	K06809	784
18007	Neo1	K06766	1493
21803	TgfB1	K13375	509
21808	TgfB2	K13376	414
21809	TgfB3	K13377	410
21812	TgfBr1	K04674	503
21813	TgfBr2	K04388	592
218441	ZfyVe16	K04679	1528
230597	ZfyVe9	K04679
18854	Pml	K10054	885
17126	SmaD2	K04500	467
17127	SmaD3	K04500	425
22042	TfrC	K06503	763
13649	EgfR	K04361	1210
14254	Flt1	K05096	1333
16542	Kdr	K05098	1367
18595	PdgFra	K04363	1089
14183	FgfR2	K05093	821
14184	FgfR3	K05094	801
14186	FgfR4	K05095	799
16001	Igf1r	K05087	1373
17295	Met	K05099	1379
18211	NtrK1	K03176	799
13867	ErbB3	K05084	1339
13869	ErbB4	K05085	1308
16590	Kit	K05091	979
19713	Ret	K05126	1115
12978	Csf1r	K05090	977
13645	Egf	K04357	1217
103967	Dnm3	K01528	863
13429	Dnm1	K01528	867
13430	Dnm2	K01528	870
74006	Dnm1l	K01528	742
11845	Arf6	K07941	175
18717	Pip5k1c	K00889	661
18719	Pip5k1b	K00889	546
18720	Pip5k1a	K00889	546
227733	Pip5kl1	K13712	395
18805	Pld1	K01115	1074
18806	Pld2	K01115	933
12757	CltA	K04644	235
74325	CltB	K04645	229
67300	CltC	K04646	1675
11771	Ap2A1	K11824	977
11772	Ap2A2	K11824	938
71770	Ap2B1	K11825	937
11773	Ap2M1	K11826	435
232910	Ap2S1	K11827	142
259300	Ehd2	K12469	543
12402	Cbl	K04707	913
208650	CblB	K04707	982
80794	CblC	K04707	496
17999	NedD4	K10591	887
83814	NedD4l	K13305	1004
17246	Mdm2	K06643	489
22034	TraF6	K03175	530
67588	Rnf41	K11981	317
16396	ItcH	K05632	864
66313	SmuRf2	K04678	748
75788	SmuRf1	K04678	731
107568	Wwp1	K05633	918
58194	Sh3Kbp1	K12470	709
20404	Sh3Gl2	K11247	352
20405	Sh3Gl1	K11247	368
20408	Sh3Gl3	K11247	347
227700	Sh3Glb2	K11248	400
54673	Sh3Glb1	K11248	365
13854	Epn1	K12471	575
13855	Epn2	K12471	595
71889	Epn3	K12471	636
13858	Eps15	K12472	897
16835	LdlR	K12473	862
100017	LdlRap1	K12474	308
13132	Dab2	K12475	766
12774	Ccr5	K04180	354
227288	CxcR1	K04175	351
12765	CxcR2	K05050	359
12767	CxcR4	K04189	359
14062	F2r	K03914	430
11554	AdrB1	K04141	466
11555	AdrB2	K04142	418
11556	AdrB3	K04143	400
24013	Grk1	K00909	564
110355	AdrBk1	K00910	689
14772	Grk4	K08291	574
14773	Grk5	K08291	590
26385	Grk6	K08291	576
109689	ArrB1	K04439	418
216869	ArrB2	K04439	410
17130	SmaD6	K04677	495
17131	SmaD7	K04677	426
14275	FolR1	K13649	255
14276	FolR2	K13649	251
64931	FolR4	K13649	244
12389	Cav1	K06278	178
12390	Cav2	K12958	162
12391	Cav3	K12959	151
110557	H2-Q6	K06751
110696	H2-M10.3	K06751
14963	H2-Bl	K06751
14964	H2-D1	K06751	368
14972	H2-K1	K06751	369
14985	H2-M10.1	K06751
14990	H2-M2	K06751
14991	H2-M3	K06751
14997	H2-M9	K06751
15006	H2-Q1	K06751
15007	H2-Q10	K06751	325
15013	H2-Q2	K06751
15018	H2-Q7	K06751	334
15019	H2-Q8	K06751	326
15024	H2-T10	K06751
15039	H2-T22	K06751
15040	H2-T23	K06751	357
15042	H2-T24	K06751
15043	H2-T3	K06751	384
15051	H2-T9	K06751
224753	H2-M10.4	K06751
224754	H2-M11	K06751
224756	H2-M1	K06751
224761	H2-M10.5	K06751
333715	H2-M10.2	K06751
399549	H2-M10.6	K06751
16184	Il2Ra	K05068	268
16185	Il2Rb	K05069	539
16186	Il2Rg	K05070	369
20779	Src	K05704	541
15461	HraS1	K02833	189
11848	RhoA	K04513	193
433749	Gm12844	K04513
15481	HspA8	K03283	646
15482	HspA1l	K03283	641
15511	HspA1b	K03283	642
15512	HspA2	K03283	633
193740	HspA1a	K03283	641
72685	DnaJc6	K09526	938
84092	Usp8	K11839	1080
70527	StaMbp	K11866	424
19349	Rab7	K07897	207
15239	Hgs	K12182	775
20844	StaM	K04705	548
56324	StaM2	K04705	523
22088	Tsg101	K12183	391
72543	Fam125b	K12186	317
73711	Fam125a	K12186	271
66914	Vps28	K12184	221
107305	Vps37c	K12185	352
194309	Vps37d	K12185	261
330192	Vps37b	K12185	285
52348	Vps37a	K12185	397
27681	Snf8	K12188	258
70160	Vps36	K12190	386
28084	Vps25	K12189	176
208092	ChmP6	K12195	200
66371	ChmP4c	K12194	232
75608	ChmP4b	K12194	224
66700	Vps24	K12193	224
68953	ChmP2a	K12191	222
68942	ChmP2b	K12192	213
116733	Vps4a	K12196	437
20479	Vps4b	K12196	444
66201	Vta1	K12199	309
234852	ChmP1a	K12197	196
67064	ChmP1b	K12197	199
76959	ChmP5	K12198	219
18571	PdcD6ip	K12200	869
57440	Ehd3	K12476	535
98878	Ehd4	K12477	541
216238	Eea1	K12478	1411
271457	Rab5a	K07887	215
19344	Rab5b	K07888	215
19345	Rab5c	K07889	216
22365	Vps45	K12479	570
54189	RabEp1	K12480	862
78287	ZfyVe20	K12481	783
19341	Rab4a	K07879	218
216724	RufY1	K12482	712
13660	Ehd1	K12483	534
53869	Rab11a	K07904	216
19326	Rab11b	K07905	218
52055	Rab11fip5	K12484	645
74998	Rab11fip2	K12484
75767	Rab11fip1	K12484	645
215445	Rab11fip3	K12485	1047
268451	Rab11fip4	K12485	635
19334	Rab22a	K07891	194
106572	Rab31	K07892	194
93742	ParD3	K04237	1333
56513	ParD6a	K06093	346
58220	ParD6b	K06093	371
93737	ParD6g	K06093	382
18759	PrkCi	K06069	595
18762	PrkCz	K06069	592
12540	Cdc42	K04393	191
69780	SmaP2	K12486	428
98366	SmaP1	K12486	944
216963	Git1	K05737	770
26431	Git2	K12487	708
13196	AsaP1	K12488	1147
211914	AsaP2	K12488	958
230837	AsaP3	K12488	904
140500	AcaP3	K12489
216859	AcaP1	K12489	740
78618	AcaP2	K12489	770
106952	AraP3	K12490	1538
212285	AraP2	K12490	1703
69710	AraP1	K12490	1452
213990	AgaP3	K12491	910
216439	AgaP2	K12491	1186
347722	AgaP1	K12491	857
228998	ArfGap1	K12492	414
66251	ArfGap3	K12493	523
77038	ArfGap2	K12493	520
215632	Psd4	K12494	1005
234353	Psd3	K12494	1037
73728	Psd	K12494	1024
74002	Psd2	K12494	770
232227	IqsEc1	K12495	961
243621	IqsEc3	K12495	1195
245666	IqsEc2	K12495	1478
22319	VamP3	K13505	103
100226	Stx12	K13813	274
53331	Stx7	K08488	261
11461	ActB	K05692	375
11465	ActG1	K05692	375
12721	CorO1a	K13882	461
71116	Stx18	K08492	334
20333	Sec22b	K08517	215
110557	H2-Q6	K06751
110696	H2-M10.3	K06751
14963	H2-Bl	K06751
14964	H2-D1	K06751	368
14972	H2-K1	K06751	369
14985	H2-M10.1	K06751
14990	H2-M2	K06751
14991	H2-M3	K06751
14997	H2-M9	K06751
15006	H2-Q1	K06751
15007	H2-Q10	K06751	325
15013	H2-Q2	K06751
15018	H2-Q7	K06751	334
15019	H2-Q8	K06751	326
15024	H2-T10	K06751
15039	H2-T22	K06751
15040	H2-T23	K06751	357
15042	H2-T24	K06751
15043	H2-T3	K06751	384
15051	H2-T9	K06751
224753	H2-M10.4	K06751
224754	H2-M11	K06751
224756	H2-M1	K06751
224761	H2-M10.5	K06751
333715	H2-M10.2	K06751
399549	H2-M10.6	K06751
14960	H2-Aa	K06752	256
14961	H2-Ab1	K06752	265
14968	H2-Ea-ps	K06752
14969	H2-Eb1	K06752	264
14998	H2-Dma	K06752	261
14999	H2-Dmb1	K06752	261
15000	H2-Dmb2	K06752
15001	H2-Oa	K06752
15002	H2-Ob	K06752
271457	Rab5a	K07887	215
19344	Rab5b	K07888	215
19345	Rab5c	K07889	216
216238	Eea1	K12478	1411
225326	Pik3c3	K00914	887
22042	TfrC	K06503	763
15239	Hgs	K12182	775
11964	Atp6v1a	K02145	617
110935	Atp6v1b1	K02147
11966	Atp6v1b2	K02147	511
66335	Atp6v1c1	K02148	382
68775	Atp6v1c2	K02148	427
73834	Atp6v1d	K02149	247
11973	Atp6v1e1	K02150	226
74915	Atp6v1e2	K02150	226
66144	Atp6v1f	K02151	119
338375	Atp6v1g3	K02152	118
66237	Atp6v1g2	K02152	118
66290	Atp6v1g1	K02152	118
11974	Atp6v0e	K02153	81
76252	Atp6v0e2	K02153	81
11975	Atp6v0a1	K02154	839
140494	Atp6v0a4	K02154	833
21871	Atp6v0a2	K02154	856
27060	TciRg1	K02154
11972	Atp6v0d1	K02146	351
242341	Atp6v0d2	K02146	350
108664	Atp6v1h	K02144	483
11984	Atp6v0c	K02155	155
114143	Atp6v0b	K03661	205
54411	Atp6ap1	K03662	463
19349	Rab7	K07897	207
280408	RilP	K13883	369
13424	DynC1h1	K10413	4644
110350	DynC2h1	K10414	4306
13426	DynC1i1	K10415	628
13427	DynC1i2	K10415	612
234663	DynC1li2	K10416	492
235661	DynC1li1	K10416	523
22142	TubA1a	K07374	451
22143	TubA1b	K07374	451
22144	TubA3a	K07374	450
22145	TubA4a	K07374	448
22146	TubA1c	K07374	449
22147	TubA3b	K07374	450
238463	TubAl3	K07374	446
434428	Gm5620	K07374
53857	TubA8	K07374	449
22151	TubB2a	K07375	445
22152	TubB3	K07375	450
22153	TubB4	K07375	444
22154	TubB5	K07375	444
227613	TubB2c	K07375	445
545486	TubB1	K07375	451
67951	TubB6	K07375	447
73710	TubB2b	K07375	445
16783	LamP1	K06528	406
16784	LamP2	K06528	415
18711	PikFyve	K00921	2097
17113	M6pR	K10089	278
18125	Nos1	K13240	1429
17523	Mpo	K10789	718
13039	CtsL	K01365	334
13040	CtsS	K01368	340
53421	Sec61a1	K10956	476
57743	Sec61a2	K10956	476
66212	Sec61b	K09481	96
100041121	Gm10144	K07342
100042561	Gm10177	K07342
100043027	Gm11575	K07342
100043039	Gm4184	K07342
20335	Sec61g	K07342	68
21354	Tap1	K05653	724
21355	Tap2	K05654	702
12317	CalR	K08057	416
12330	CanX	K08054	591
14130	FcgR2b	K12560	330
14129	FcgR1	K06498	404
14131	FcgR3	K06463	261
246256	FcgR4	K06463
50909	C1rA	K01330	707
16409	ItgAm	K06461	1153
16414	ItgB2	K06464	771
16415	ItgB2l	K06464	738
12266	C3	K03990	1663
71693	ColEc11	K10066	272
140792	ColEc12	K10062	742
17194	Mbl1	K03991	239
17195	Mbl2	K03991	244
20387	SftPa1	K10067	248
20390	SftPd	K10068	374
16410	ItgAv	K06487	1044
16398	ItgA2	K06481	1178
16402	ItgA5	K06484	1053
16412	ItgB1	K05719	798
16416	ItgB3	K06493	787
16419	ItgB5	K06588	798
12845	ComP	K04659	755
21825	ThbS1	K04659	1170
21826	ThbS2	K04659	1172
21827	ThbS3	K04659	956
21828	ThbS4	K04659	963
24088	Tlr2	K10159	784
21899	Tlr6	K10169	795
21898	Tlr4	K10160	835
12475	Cd14	K04391	366
17533	Mrc1	K06560	1456
17534	Mrc2	K06560	1479
18779	Pla2r1	K06560	1487
170776	Cd209c	K06563	178
170779	Cd209d	K06563	237
170780	Cd209e	K06563	208
170786	Cd209a	K06563	238
69142	Cd209f	K06563
69165	Cd209b	K06563	325
70192	Cd209g	K06563
56644	CleC7a	K10074	244
20288	Msr1	K06558	458
17167	MarCo	K13884	518
108078	Olr1	K08763	363
20778	ScaRb1	K13885	509
12491	Cd36	K06259	472
13057	CybA	K08009	192
13058	CybB	K08008	570
224480	Nox3	K08008	568
237038	Nox1	K08008	591
19353	Rac1	K04392	192
17970	Ncf2	K08010	525
17972	Ncf4	K08012	339
11975	Atp6v0a1	K02154	839
140494	Atp6v0a4	K02154	833
21871	Atp6v0a2	K02154	856
27060	TciRg1	K02154
11972	Atp6v0d1	K02146	351
242341	Atp6v0d2	K02146	350
108664	Atp6v1h	K02144	483
54411	Atp6ap1	K03662	463
11984	Atp6v0c	K02155	155
114143	Atp6v0b	K03661	205
19025	CtsA	K13289	474
13030	CtsB	K01363	339
13032	CtsC	K01275	462
13033	CtsD	K01379	410
13034	CtsE	K01382	397
56464	CtsF	K01373	462
13035	CtsG	K01319	261
13036	CtsH	K01366	333
26898	CtsJ	K09599	334
13038	CtsK	K01371	329
13039	CtsL	K01365	334
64139	CtsM	K09600	333
229445	CtsO	K01374	312
13040	CtsS	K01368	340
13041	CtsW	K08569	371
64138	CtsZ	K08568	306
16541	NapSa	K08565	419
19141	LgmN	K01369	435
12751	Tpp1	K01279	562
11605	Gla	K01189	419
12091	Glb1	K12309	647
14387	Gaa	K12316	953
14466	Gba	K01201	515
15932	IduA	K01217	634
17939	NagA	K01204	415
27419	NagLu	K01205
14420	GalC	K01202	684
110006	GusB	K01195	648
15211	HexA	K12373	528
15212	HexB	K12373	536
110173	ManBa	K01192	879
17159	Man2b1	K12311	1013
