64946	CENPH	K11500	centromere protein H
2534	FYN	K05703	FYN proto-oncogene, Src family tyrosine kinase 
2535	FZD2	K02235	frizzled class receptor 2
57419	SLC24A3	K13751	solute carrier family 24 (sodium/potassium/calcium exchanger), member 3
5078	PAX4	K08032	paired box 4
5079	PAX5	K09383	paired box 5
5073	PARN	K01148	poly(A)-specific ribonuclease 
22832	CEP162	K16809	centrosomal protein 162kDa
5071	PARK2	K04556	parkin RBR E3 ubiquitin protein ligase
5076	PAX2	K15608	paired box 2
5077	PAX3	K09381	paired box 3
22836	RHOBTB3	K07869	Rho-related BTB domain containing 3
5075	PAX1	K09382	paired box 1
157855	KCNU1	K05274	potassium channel, subfamily U, member 1
442909	MIR342	K17132	microRNA 342
9562	MINPP1	K03103	multiple inositol-polyphosphate phosphatase 1 
9563	H6PD	K13937	hexose-6-phosphate dehydrogenase (glucose 1-dehydrogenase) 
9564	BCAR1	K05726	breast cancer anti-estrogen resistance 1
10749	KIF1C	K10392	kinesin family member 1C
442901	MIR328	K17121	microRNA 328
9569	GTF2IRD1	K03121	GTF2I repeat domain containing 1
931	MS4A1	K06466	membrane-spanning 4-domains, subfamily A, member 1
10744	PTTG2	K06635	pituitary tumor-transforming 2
442904	MIR335	K17033	microRNA 335
54209	TREM2	K14378	triggering receptor expressed on myeloid cells 2
54207	KCNK10	K04920	potassium channel, subfamily K, member 10
54205	CYCS	K08738	cytochrome c, somatic
400569	MED11	K15131	mediator complex subunit 11
10794	ZNF460	K09228	zinc finger protein 460
83439	TCF7L1	K04490	transcription factor 7-like 1 (T-cell specific, HMG-box)
146439	CCDC64B	K16756	coiled-coil domain containing 64B
84436	ZNF528	K09228	zinc finger protein 528
146434	ZNF597	K09228	zinc finger protein 597
125919	ZNF543	K09228	zinc finger protein 543
84527	ZNF559	K09228	zinc finger protein 559
169792	GLIS3	K09232	GLIS family zinc finger 3
1176	AP3S1	K12399	adaptor-related protein complex 3, sigma 1 subunit
3227	HOXC11	K09296	homeobox C11
1173	AP2M1	K11826	adaptor-related protein complex 2, mu 1 subunit
796	CALCA	K12332	calcitonin-related polypeptide alpha
795	S100G	K14734	S100 calcium binding protein G
9380	GRHPR	K00049	glyoxylate reductase/hydroxypyruvate reductase 
790	CAD	K11540	carbamoyl-phosphate synthetase 2, aspartate transcarbamylase, and dihydroorotase 
9388	LIPG	K01046	lipase, endothelial 
81031	SLC2A10	K08147	solute carrier family 2 (facilitated glucose transporter), member 10
799	CALCR	K04576	calcitonin receptor
147694	ZNF548	K09228	zinc finger protein 548
1139	CHRNA7	K04809	cholinergic receptor, nicotinic, alpha 7 (neuronal)
1138	CHRNA5	K04807	cholinergic receptor, nicotinic, alpha 5 (neuronal)
1133	CHRM5	K04133	cholinergic receptor, muscarinic 5
1132	CHRM4	K04132	cholinergic receptor, muscarinic 4
1131	CHRM3	K04131	cholinergic receptor, muscarinic 3
81034	SLC25A32	K15115	solute carrier family 25 (mitochondrial folate carrier), member 32
1137	CHRNA4	K04806	cholinergic receptor, nicotinic, alpha 4 (neuronal)
1136	CHRNA3	K04805	cholinergic receptor, nicotinic, alpha 3 (neuronal)
1135	CHRNA2	K04804	cholinergic receptor, nicotinic, alpha 2 (neuronal)
1134	CHRNA1	K04803	cholinergic receptor, nicotinic, alpha 1 (muscle)
26338	OR5L2	K04257	olfactory receptor, family 5, subfamily L, member 2
55037	PTCD3	K17659	pentatricopeptide repeat domain 3
1178	CLC	K13334	Charcot-Leyden crystal galectin 
26993	AKAP8L	K15978	A kinase (PRKA) anchor protein 8-like
7148	TNXB	K06252	tenascin XB
26996	GPR160	K08438	G protein-coupled receptor 160
26994	RNF11	K11980	ring finger protein 11
407036	MIR32	K17039	microRNA 32
407037	MIR320A	K17120	microRNA 320a
407034	MIR30E	K17110	microRNA 30e
407035	MIR31	K17183	microRNA 31
407032	MIR30C2	K17040	microRNA 30c-2
407033	MIR30D	K17110	microRNA 30d
407030	MIR30B	K17111	microRNA 30b
407031	MIR30C1	K17040	microRNA 30c-1
55034	MOCOS	K15631	molybdenum cofactor sulfurase 
8501	SLC43A1	K08228	solute carrier family 43, member 1
8503	PIK3R3	K02649	phosphoinositide-3-kinase, regulatory subunit 3 (gamma)
8050	PDHX	K13997	pyruvate dehydrogenase complex, component X
30011	SH3KBP1	K12470	SH3-domain kinase binding protein 1
8504	PEX3	K13336	peroxisomal biogenesis factor 3
8507	ENC1	K10462	ectodermal-neural cortex 1 (with BTB domain)
339761	CYP27C1	K17951	cytochrome P450, family 27, subfamily C, polypeptide 1
8509	NDST2	K02577	N-deacetylase/N-sulfotransferase (heparan glucosaminyl) 2 
79572	ATP13A3	K14951	ATPase type 13A3
79575	ABHD8	K13701	abhydrolase domain containing 8
79574	EPS8L3	K17277	EPS8-like 3
79577	CDC73	K15175	cell division cycle 73
6585	SLIT1	K06838	slit homolog 1 (Drosophila)
26576	SRPK3	K08832	SRSF protein kinase 3 
55190	NUDT11	K07766	nudix (nucleoside diphosphate linked moiety X)-type motif 11 
100526794	NT5C1B-RDH14	K01081	NT5C1B-RDH14 readthrough
2882	GPX7	K00432	glutathione peroxidase 7 
2880	GPX5	K00432	glutathione peroxidase 5 (epididymal androgen-related protein) 
2885	GRB2	K04364	growth factor receptor-bound protein 2
7490	WT1	K09234	Wilms tumor 1
2889	RAPGEF1	K06277	Rap guanine nucleotide exchange factor (GEF) 1
26664	OR7C1	K04257	olfactory receptor, family 7, subfamily C, member 1
7494	XBP1	K09027	X-box binding protein 1
23011	RAB21	K07890	RAB21, member RAS oncogene family
2	A2M	K03910	alpha-2-macroglobulin
653269	POTEI	K17299	POTE ankyrin domain family, member I
23016	EXOSC7	K12589	exosome component 7 
23019	CNOT1	K12604	CCR4-NOT transcription complex, subunit 1
55192	DNAJC17	K09537	DnaJ (Hsp40) homolog, subfamily C, member 17
26523	AGO1	K11593	argonaute RISC catalytic component 1
26520	TIMM9	K17777	translocase of inner mitochondrial membrane 9 homolog (yeast)
26521	TIMM8B	K17780	translocase of inner mitochondrial membrane 8 homolog B (yeast)
26524	LATS2	K08791	large tumor suppressor kinase 2 
26528	DAZAP1	K14411	DAZ associated protein 1
26529	OR12D2	K04257	olfactory receptor, family 12, subfamily D, member 2
284383	OR2Z1	K04257	olfactory receptor, family 2, subfamily Z, member 1
1280	COL2A1	K06236	collagen, type II, alpha 1
7561	ZNF14	K09228	zinc finger protein 14
219453	OR8K5	K04257	olfactory receptor, family 8, subfamily K, member 5
4761	NEUROD2	K09078	neuronal differentiation 2
4760	NEUROD1	K08033	neuronal differentiation 1
4763	NF1	K08052	neurofibromin 1
4762	NEUROG1	K09081	neurogenin 1
26290	GALNT8	K00710	polypeptide N-acetylgalactosaminyltransferase 8 
26291	FGF21	K04358	fibroblast growth factor 21
81545	FBXO38	K10313	F-box protein 38
344167	FOXI3	K09401	forkhead box I3
145389	SLC38A6	K14993	solute carrier family 38, member 6
11249	NXPH2	K16657	neurexophilin 2
11248	NXPH3	K16658	neurexophilin 3
29108	PYCARD	K12799	PYD and CARD domain containing
11245	GPR176	K08442	G protein-coupled receptor 176
8767	RIPK2	K08846	receptor-interacting serine-threonine kinase 2 
11243	PMF1	K11546	polyamine-modulated factor 1
1534	CYB561	K08360	cytochrome b561
51499	TRIAP1	K17968	TP53 regulated inhibitor of apoptosis 1
55669	MFN1	K06030	mitofusin 1
55668	GPATCH2L	K17569	G patch domain containing 2-like
5803	PTPRZ1	K08114	protein tyrosine phosphatase, receptor-type, Z polypeptide 1 
5802	PTPRS	K06778	protein tyrosine phosphatase, receptor type, S 
5801	PTPRR	K04458	protein tyrosine phosphatase, receptor type, R 
5800	PTPRO	K18035	protein tyrosine phosphatase, receptor type, O 
55663	ZNF446	K09229	zinc finger protein 446
55662	HIF1AN	K18055	hypoxia inducible factor 1, alpha subunit inhibitor 
55661	DDX27	K13181	DEAD (Asp-Glu-Ala-Asp) box polypeptide 27 
51321	AMZ2	K06974	archaelysin family metallopeptidase 2
10147	SUGP2	K13166	SURP and G patch domain containing 2
64794	DDX31	K14806	DEAD (Asp-Glu-Ala-Asp) box polypeptide 31 
64793	CEP85	K16766	centrosomal protein 85kDa
56649	TMPRSS4	K09635	transmembrane protease, serine 4
56647	BCCIP	K15262	BRCA2 and CDKN1A interacting protein
79993	ELOVL7	K10250	ELOVL fatty acid elongase 7 
685	BTC	K09783	betacellulin
404785	POTEG	K17299	POTE ankyrin domain family, member G
90853	SPOCD1	K17596	SPOC domain containing 1
79717	PPCS	K01922	phosphopantothenoylcysteine synthetase 
686	BTD	K01435	biotinidase 
641455	POTEM	K17299	POTE ankyrin domain family, member M
693178	MIR593	K17157	microRNA 593
54101	RIPK4	K08848	receptor-interacting serine-threonine kinase 4 
140609	NEK7	K08857	NIMA-related kinase 7 
7185	TRAF1	K03172	TNF receptor-associated factor 1
65220	NADK	K00858	NAD kinase 
7186	TRAF2	K03173	TNF receptor-associated factor 2
51143	DYNC1LI1	K10416	dynein, cytoplasmic 1, light intermediate chain 1
51146	A4GNT	K08251	alpha-1,4-N-acetylglucosaminyltransferase
51147	ING4	K11346	inhibitor of growth family, member 4
51144	HSD17B12	K10251	hydroxysteroid (17-beta) dehydrogenase 12 
124274	GPR139	K08428	G protein-coupled receptor 139
7140	TNNT3	K12046	troponin T type 3 (skeletal, fast)
349075	ZNF713	K09228	zinc finger protein 713
64579	NDST4	K02579	N-deacetylase/N-sulfotransferase (heparan glucosaminyl) 4 
56098	PCDHGC4	K16497	protocadherin gamma subfamily C, 4
140462	ASB9	K10331	ankyrin repeat and SOCS box containing 9
117177	RAB3IP	K16779	RAB3A interacting protein
140460	ASB7	K10329	ankyrin repeat and SOCS box containing 7
140465	MYL6B	K12751	myosin, light chain 6B, alkali, smooth muscle and non-muscle
80142	PTGES2	K05309	prostaglandin E synthase 2 
80143	SIKE1	K12656	suppressor of IKBKE 1
85464	SSH2	K05766	slingshot protein phosphatase 2 
85465	EPT1	K00993	ethanolaminephosphotransferase 1 (CDP-ethanolamine-specific) 
80146	UXS1	K08678	UDP-glucuronate decarboxylase 1 
166655	TRIM60	K12029	tripartite motif containing 60
4889	NPY5R	K04207	neuropeptide Y receptor Y5
10350	ABCA9	K05651	ATP-binding cassette, sub-family A (ABC1), member 9
10351	ABCA8	K05650	ATP-binding cassette, sub-family A (ABC1), member 8
10352	WARS2	K01867	tryptophanyl tRNA synthetase 2, mitochondrial 
4880	NPPC	K12336	natriuretic peptide C
4881	NPR1	K12323	natriuretic peptide receptor 1 
4882	NPR2	K12324	natriuretic peptide receptor 2 
4886	NPY1R	K04204	neuropeptide Y receptor Y1
4887	NPY2R	K04205	neuropeptide Y receptor Y2
9179	AP4M1	K12402	adaptor-related protein complex 4, mu 1 subunit
7965	AIMP2	K15438	aminoacyl tRNA synthetase complex-interacting multifunctional protein 2
10682	EBP	K01824	emopamil binding protein (sterol isomerase) 
10683	DLL3	K06051	delta-like 3 (Drosophila)
9175	MAP3K13	K04422	mitogen-activated protein kinase kinase kinase 13 
10681	GNB5	K04539	guanine nucleotide binding protein (G protein), beta 5
10686	CLDN16	K06087	claudin 16
9170	LPAR2	K04291	lysophosphatidic acid receptor 2
119587	CPXM2	K08639	carboxypeptidase X (M14 family), member 2
6259	RYK	K05128	receptor-like tyrosine kinase 
6258	RXRG	K08526	retinoid X receptor, gamma
6257	RXRB	K08525	retinoid X receptor, beta
6256	RXRA	K08524	retinoid X receptor, alpha
10533	ATG7	K08337	autophagy related 7
10535	RNASEH2A	K10743	ribonuclease H2, subunit A 
10537	UBD	K12157	ubiquitin D
10538	BATF	K09034	basic leucine zipper transcription factor, ATF-like
113278	SLC52A3	K14620	solute carrier family 52 (riboflavin transporter), member 3
9718	ECE2	K01415	endothelin converting enzyme 2 
343472	BARHL2	K09360	BarH-like homeobox 2
475	ATOX1	K07213	antioxidant 1 copper chaperone 
9716	AQR	K12874	aquarius intron-binding spliceosomal factor
832	CAPZB	K10365	capping protein (actin filament) muscle Z-line, beta
833	CARS	K01883	cysteinyl-tRNA synthetase 
22995	CEP152	K16728	centrosomal protein 152kDa
22994	CEP131	K16540	centrosomal protein 131kDa
836	CASP3	K02187	caspase 3, apoptosis-related cysteine peptidase 
22992	KDM2A	K10276	lysine (K)-specific demethylase 2A 
834	CASP1	K01370	caspase 1, apoptosis-related cysteine peptidase 
835	CASP2	K02186	caspase 2, apoptosis-related cysteine peptidase 
8884	SLC5A6	K14386	solute carrier family 5 (sodium-dependent vitamin transporter), member 6
838	CASP5	K04395	caspase 5, apoptosis-related cysteine peptidase 
839	CASP6	K04396	caspase 6, apoptosis-related cysteine peptidase 
8880	FUBP1	K13210	far upstream element (FUSE) binding protein 1
8881	CDC16	K03353	cell division cycle 16
22999	RIMS1	K15291	regulating synaptic membrane exocytosis 1
8883	NAE1	K04532	NEDD8 activating enzyme E1 subunit 1
10920	COPS8	K12181	COP9 signalosome subunit 8
134111	UBE2QL1	K10582	ubiquitin-conjugating enzyme E2Q family-like 1 
84733	CBX2	K11451	chromobox homolog 2
84735	CNDP1	K05604	carnosine dipeptidase 1 (metallopeptidase M20 family) 
153642	ARSK	K12376	arylsulfatase family, member K
26851	SNORD3B-1	K14483	small nucleolar RNA, C/D box 3B-1
10432	RBM14	K13189	RNA binding motif protein 14
399694	SHC4	K17449	SHC (Src homology 2 domain containing) family, member 4
80853	KDM7A	K11445	lysine (K)-specific demethylase 7A
5824	PEX19	K13337	peroxisomal biogenesis factor 19
80854	SETD7	K11431	SET domain containing (lysine methyltransferase) 7 
1728	NQO1	K00355	NAD(P)H dehydrogenase, quinone 1 
1729	DIAPH1	K05740	diaphanous-related formin 1
5245	PHB	K17080	prohibitin
1727	CYB5R3	K00326	cytochrome b5 reductase 3 
1725	DHPS	K00809	deoxyhypusine synthase 
5241	PGR	K08556	progesterone receptor
1723	DHODH	K00254	dihydroorotate dehydrogenase (quinone) 
5243	ABCB1	K05658	ATP-binding cassette, sub-family B (MDR/TAP), member 1 
5627	PROS1	K03908	protein S (alpha)
7027	TFDP1	K04683	transcription factor Dp-1
5827	PXMP2	K13347	peroxisomal membrane protein 2, 22kDa
10229	COQ7	K06134	coenzyme Q7 homolog, ubiquinone (yeast)
162972	ZNF550	K09228	zinc finger protein 550
442117	GALNTL6	K00710	polypeptide N-acetylgalactosaminyltransferase-like 6 
468	ATF4	K04374	activating transcription factor 4
137492	VPS37A	K12185	vacuolar protein sorting 37 homolog A (S. cerevisiae)
3005	H1F0	K11275	H1 histone family, member 0
3004	GZMM	K08649	granzyme M (lymphocyte met-ase 1)
3007	HIST1H1D	K11275	histone cluster 1, H1d
3006	HIST1H1C	K11275	histone cluster 1, H1c
3001	GZMA	K01352	granzyme A (granzyme 1, cytotoxic T-lymphocyte-associated serine esterase 3) 
3000	GUCY2D	K12321	guanylate cyclase 2D, membrane (retina-specific) 
3003	GZMK	K08663	granzyme K (granzyme 3
54014	BRWD1	K11798	bromodomain and WD repeat domain containing 1
3009	HIST1H1B	K11275	histone cluster 1, H1b
3008	HIST1H1E	K11275	histone cluster 1, H1e
1588	CYP19A1	K07434	cytochrome P450, family 19, subfamily A, polypeptide 1 
1589	CYP21A2	K00513	cytochrome P450, family 21, subfamily A, polypeptide 2 
79744	ZNF419	K09228	zinc finger protein 419
339327	ZNF546	K09228	zinc finger protein 546
1582	CYP8B1	K07431	cytochrome P450, family 8, subfamily B, polypeptide 1 
1583	CYP11A1	K00498	cytochrome P450, family 11, subfamily A, polypeptide 1 
1580	CYP4B1	K07426	cytochrome P450, family 4, subfamily B, polypeptide 1 
1581	CYP7A1	K00489	cytochrome P450, family 7, subfamily A, polypeptide 1 
1586	CYP17A1	K00512	cytochrome P450, family 17, subfamily A, polypeptide 1 
1584	CYP11B1	K00497	cytochrome P450, family 11, subfamily B, polypeptide 1 
1585	CYP11B2	K07433	cytochrome P450, family 11, subfamily B, polypeptide 2 
10673	TNFSF13B	K05476	tumor necrosis factor (ligand) superfamily, member 13b
284349	ZNF283	K09228	zinc finger protein 283
284439	SLC25A42	K15085	solute carrier family 25, member 42
10672	GNA13	K04639	guanine nucleotide binding protein (G protein), alpha 13
115727	RASGRP4	K12363	RAS guanyl releasing protein 4
3316	HSPB2	K09543	heat shock 27kDa protein 2
57546	PDP2	K01102	pyruvate dehyrogenase phosphatase catalytic subunit 2 
284433	OR10H5	K04257	olfactory receptor, family 10, subfamily H, member 5
57547	ZNF624	K09228	zinc finger protein 624
282770	OR10AG1	K04257	olfactory receptor, family 10, subfamily AG, member 1
145553	MDP1	K17619	magnesium-dependent phosphatase 1 
282775	OR5J2	K04257	olfactory receptor, family 5, subfamily J, member 2
9103	FCGR2C	K16824	Fc fragment of IgG, low affinity IIc, receptor for (CD32) (gene/pseudogene)
10675	CSPG5	K08116	chondroitin sulfate proteoglycan 5 (neuroglycan C)
5657	PRTN3	K01350	proteinase 3 
5654	HTRA1	K08784	HtrA serine peptidase 1 
5655	KLK10	K09619	kallikrein-related peptidase 10 
5652	PRSS8	K08664	protease, serine, 8
5653	KLK6	K08667	kallikrein-related peptidase 6
5650	KLK7	K08668	kallikrein-related peptidase 7 
5651	TMPRSS15	K01316	transmembrane protease, serine 15 
339488	TFAP2E	K09179	transcription factor AP-2 epsilon (activating enhancer binding protein 2 epsilon)
143471	PSMA8	K02731	proteasome (prosome, macropain) subunit, alpha type, 8 
129607	CMPK2	K13809	cytidine monophosphate (UMP-CMP) kinase 2, mitochondrial 
65080	MRPL44	K17425	mitochondrial ribosomal protein L44 
130916	MTERF4	K15032	mitochondrial transcription termination factor 4
256471	MFSD8	K12307	major facilitator superfamily domain containing 8
27022	FOXD3	K09397	forkhead box D3
27023	FOXB1	K09395	forkhead box B1
23223	RRP12	K14794	ribosomal RNA processing 12 homolog (S. cerevisiae)
23220	DTX4	K06058	deltex 4, E3 ubiquitin ligase
23221	RHOBTB2	K07868	Rho-related BTB domain containing 2
79649	MAP7D3	K16807	MAP7 domain containing 3
23225	NUP210	K14314	nucleoporin 210kDa
55359	STYK1	K17510	serine/threonine/tyrosine kinase 1 
6419	SETMAR	K11433	SET domain and mariner transposase fusion gene 
6418	SET	K11290	SET nuclear proto-oncogene
6416	MAP2K4	K04430	mitogen-activated protein kinase kinase 4 
55623	THUMPD1	K06963	THUMP domain containing 1
50846	DHH	K11990	desert hedgehog
50840	TAS2R14	K08474	taste receptor, type 2, member 14
7772	ZNF229	K09228	zinc finger protein 229
7771	ZNF112	K09228	zinc finger protein 112
7770	ZNF227	K09228	zinc finger protein 227
4832	NME3	K00940	NME/NM23 nucleoside diphosphate kinase 3 
50848	F11R	K06089	F11 receptor
7779	SLC30A1	K14688	solute carrier family 30 (zinc transporter), member 1
3916	LAMP1	K06528	lysosomal-associated membrane protein 1
3915	LAMC1	K05635	laminin, gamma 1 (formerly LAMB2)
3914	LAMB3	K06244	laminin, beta 3
3913	LAMB2	K06243	laminin, beta 2 (laminin S)
3912	LAMB1	K05636	laminin, beta 1
3911	LAMA5	K06240	laminin, alpha 5
3910	LAMA4	K06241	laminin, alpha 4
3918	LAMC2	K06246	laminin, gamma 2
8314	BAP1	K08588	BRCA1 associated protein-1 (ubiquitin carboxy-terminal hydrolase) 
8315	BRAP	K10632	BRCA1 associated protein
326625	MMAB	K00798	methylmalonic aciduria (cobalamin deficiency) cblB type 
8317	CDC7	K02214	cell division cycle 7 
8310	ACOX3	K00232	acyl-CoA oxidase 3, pristanoyl 
8312	AXIN1	K02157	axin 1
8313	AXIN2	K04385	axin 2
200909	HTR3D	K04819	5-hydroxytryptamine (serotonin) receptor 3D, ionotropic
55336	FBXL8	K10274	F-box and leucine-rich repeat protein 8
8318	CDC45	K06628	cell division cycle 45
5995	RGR	K04254	retinal G protein coupled receptor
56413	LTB4R2	K04297	leukotriene B4 receptor 2
5994	RFXAP	K08063	regulatory factor X-associated protein
5310	PKD1	K04985	polycystic kidney disease 1 (autosomal dominant)
10886	NPFFR2	K08375	neuropeptide FF receptor 2
23097	CDK19	K02208	cyclin-dependent kinase 19 
9928	KIF14	K17915	kinesin family member 14
9929	JOSD1	K15235	Josephin domain containing 1 
504190	OR8U9	K04257	olfactory receptor, family 8, subfamily U, member 9
221074	SLC39A12	K14718	solute carrier family 39 (zinc transporter), member 12
9920	KBTBD11	K10476	kelch repeat and BTB (POZ) domain containing 11
5991	RFX3	K09173	regulatory factor X, 3 (influences HLA class II expression)
9922	IQSEC1	K12495	IQ motif and Sec7 domain 1
9923	ZBTB40	K10512	zinc finger and BTB domain containing 40
9924	PAN2	K12571	PAN2 poly(A) specific ribonuclease subunit 
9925	ZBTB5	K10492	zinc finger and BTB domain containing 5
9926	LPGAT1	K13514	lysophosphatidylglycerol acyltransferase 1
23270	TSPYL4	K11287	TSPY-like 4
55506	H2AFY2	K11251	H2A histone family, member Y2
217	ALDH2	K00128	aldehyde dehydrogenase 2 family (mitochondrial) 
55504	TNFRSF19	K05155	tumor necrosis factor receptor superfamily, member 19
55505	NOP10	K11130	NOP10 ribonucleoprotein
212	ALAS2	K00643	aminolevulinate, delta-, synthase 2 
213	ALB	K16141	albumin
210	ALAD	K01698	aminolevulinate dehydratase 
211	ALAS1	K00643	aminolevulinate, delta-, synthase 1 
218	ALDH3A1	K00129	aldehyde dehydrogenase 3 family, member A1 
219	ALDH1B1	K00128	aldehyde dehydrogenase 1 family, member B1 
26025	PCDHGA12	K16495	protocadherin gamma subfamily A, 12
119774	OR52K2	K04257	olfactory receptor, family 52, subfamily K, member 2
119772	OR52M1	K04257	olfactory receptor, family 52, subfamily M, member 1
25778	DSTYK	K16288	dual serine/threonine and tyrosine protein kinase 
84874	ZNF514	K09228	zinc finger protein 514
151011	SEPT10	K16940	septin 10
494328	MIR379	K17134	microRNA 379
3284	HSD3B2	K00070	hydroxy-delta-5-steroid dehydrogenase, 3 beta- and steroid delta-isomerase 2 
81890	QTRT1	K00773	queuine tRNA-ribosyltransferase 1 
494327	MIR378A	K17171	microRNA 378a
494324	MIR375	K16976	microRNA 375
80243	PREX2	K17588	phosphatidylinositol-3,4,5-trisphosphate-dependent Rac exchange factor 2
554313	HIST2H4B	K11254	histone cluster 2, H4b
3646	EIF3E	K03250	eukaryotic translation initiation factor 3, subunit E
3645	INSRR	K05086	insulin receptor-related receptor 
3643	INSR	K04527	insulin receptor 
26119	LDLRAP1	K12474	low density lipoprotein receptor adaptor protein 1
7080	NKX2-1	K09342	NK2 homeobox 1
64960	MRPS15	K02956	mitochondrial ribosomal protein S15
2551	GABPA	K09441	GA binding protein transcription factor, alpha subunit 60kDa
57530	CGN	K06102	cingulin
81849	ST6GALNAC5	K03375	ST6 (alpha-N-acetyl-neuraminyl-2,3-beta-galactosyl-1,3)-N-acetylgalactosaminide alpha-2,6-sialyltransferase 5
2554	GABRA1	K05175	gamma-aminobutyric acid (GABA) A receptor, alpha 1
90441	ZNF622	K14816	zinc finger protein 622
2556	GABRA3	K05175	gamma-aminobutyric acid (GABA) A receptor, alpha 3
2557	GABRA4	K05175	gamma-aminobutyric acid (GABA) A receptor, alpha 4
26085	KLK13	K09463	kallikrein-related peptidase 13
64969	MRPS5	K02988	mitochondrial ribosomal protein S5
26086	GPSM1	K15839	G-protein signaling modulator 1
57232	ZNF630	K09228	zinc finger protein 630
201232	SLC16A13	K08189	solute carrier family 16, member 13 (monocarboxylic acid transporter 13)
5010	CLDN11	K06087	claudin 11
135458	HUS1B	K10996	HUS1 checkpoint homolog b (S. pombe)
5013	OTX1	K09326	orthodenticle homeobox 1
5015	OTX2	K18490	orthodenticle homeobox 2
5017	OVOL1	K09216	ovo-like zinc finger 1
5018	OXA1L	K03217	oxidase (cytochrome c) assembly 1-like
5019	OXCT1	K01027	3-oxoacid CoA transferase 1 
200014	CC2D1B	K18260	coiled-coil and C2 domain containing 1B
387521	TMEM189	K10704	transmembrane protein 189
387522	TMEM189-UBE2V1	K10704	TMEM189-UBE2V1 readthrough
81061	OR11H1	K04257	olfactory receptor, family 11, subfamily H, member 1
442920	MIR196B	K17031	microRNA 196b
90624	LYRM7	K18170	LYR motif containing 7
89790	SIGLEC10	K06749	sialic acid binding Ig-like lectin 10
53938	PPIL3	K12734	peptidylprolyl isomerase (cyclophilin)-like 3 
919	CD247	K06453	CD247 molecule
152404	IGSF11	K06791	immunoglobulin superfamily, member 11
915	CD3D	K06450	CD3d molecule, delta (CD3-TCR complex)
914	CD2	K06449	CD2 molecule
917	CD3G	K06452	CD3g molecule, gamma (CD3-TCR complex)
9545	RAB3D	K07884	RAB3D, member RAS oncogene family
9542	NRG2	K05456	neuregulin 2
910	CD1B	K06448	CD1b molecule
9540	TP53I3	K10133	tumor protein p53 inducible protein 3
9541	CIR1	K06066	corepressor interacting with RBPJ, 1
387748	OR56B1	K04257	olfactory receptor, family 56, subfamily B, member 1
112398	EGLN2	K09592	egl-9 family hypoxia-inducible factor 2 
112399	EGLN3	K09592	egl-9 family hypoxia-inducible factor 3 
148252	DIRAS1	K07840	DIRAS family, GTP-binding RAS-like 1
285282	RABL3	K07933	RAB, member of RAS oncogene family-like 3
64216	TFB2M	K17653	transcription factor B2, mitochondrial
64215	DNAJC1	K09521	DnaJ (Hsp40) homolog, subfamily C, member 1
64210	MMS19	K15075	MMS19 nucleotide excision repair homolog (S. cerevisiae)
64211	LHX5	K18493	LIM homeobox 5
440073	IQSEC3	K12495	IQ motif and Sec7 domain 3
57534	MIB1	K10645	mindbomb E3 ubiquitin protein ligase 1
440077	ZNF705A	K09228	zinc finger protein 705A
64218	SEMA4A	K06521	sema domain, immunoglobulin domain (Ig), transmembrane domain (TM) and short cytoplasmic domain, (semaphorin) 4A
64219	PJA1	K10633	praja ring finger 1, E3 ubiquitin protein ligase
347516	DGAT2L6	K11172	diacylglycerol O-acyltransferase 2-like 6
347517	RAB41	K07896	RAB41, member RAS oncogene family
125931	CEACAM20	K06499	carcinoembryonic antigen-related cell adhesion molecule 20
340529	PABPC1L2A	K13126	poly(A) binding protein, cytoplasmic 1-like 2A
100528017	SAA2-SAA4	K17310	SAA2-SAA4 readthrough
3460	IFNGR2	K05133	interferon gamma receptor 2 (interferon gamma transducer 1)
8777	MPDZ	K06095	multiple PDZ domain protein
84504	NKX6-2	K09350	NK6 homeobox 2
84501	SPIRE2	K02098	spire-type actin nucleation factor 2
84503	ZNF527	K09228	zinc finger protein 527
390201	OR10V1	K04257	olfactory receptor, family 10, subfamily V, member 1
196743	PAOX	K00308	polyamine oxidase (exo-N4-amino) 
30012	TLX3	K15607	T-cell leukemia homeobox 3
285755	PPIL6	K12739	peptidylprolyl isomerase (cyclophilin)-like 6 
285753	CEP57L1	K16762	centrosomal protein 57kDa-like 1
1184	CLCN5	K05012	chloride channel, voltage-sensitive 5
79088	ZNF426	K09228	zinc finger protein 426
284086	NEK8	K08857	NIMA-related kinase 8 
53373	TPCN1	K16896	two pore segment channel 1
56942	CMC2	K18172	C-x(9)-C motif containing 2
79080	CCDC86	K14822	coiled-coil domain containing 86
79085	SLC25A23	K14684	solute carrier family 25 (mitochondrial carrier
79084	WDR77	K13221	WD repeat domain 77
79087	ALG12	K03847	ALG12, alpha-1,6-mannosyltransferase 
29930	PCDHB1	K16494	protocadherin beta 1
407018	MIR27A	K17112	microRNA 27a
407019	MIR27B	K17113	microRNA 27b
7168	TPM1	K10373	tropomyosin 1 (alpha)
7169	TPM2	K10374	tropomyosin 2 (beta)
407010	MIR23A	K17165	microRNA 23a
407011	MIR23B	K17394	microRNA 23b
407012	MIR24-1	K17128	microRNA 24-1
407013	MIR24-2	K17128	microRNA 24-2
7166	TPH1	K00502	tryptophan hydroxylase 1 
257240	KLHL34	K10469	kelch-like family member 34
407016	MIR26A2	K16984	microRNA 26a-2
407017	MIR26B	K16985	microRNA 26b
