!!SBtab TableType='Proteomaps' Organism='sce' DefaultProteinLength='350' ProteinURL='identifiers.org/sgd/'
!Protein:Identifier	!Abundance:[original]	!Abundance:[ppm]	!SizeWeightedAbundance:[original]	!SizeWeightedAbundance:[ppm]	!Protein:Size	!Protein:Name	!Identifiers:kegg.orthology	!Pathway	!Protein
YDR034C-A	333.51544	25.313350890266825	116730.4	21.353941143084178					
YDR034W-B	2797.7803	212.34757361690956	979223.1	179.13304883173905					
YDR035W	4937.513	374.7502637186873	1826879.8	334.19814996512815	370.0	ARO3	K01626	Amino acid metabolism	3-deoxy-7-phosphoheptulonate synthase ARO3
YDR036C	139.41108	10.581104089307107	48793.878	8.9260518164491		Ehd3	K05605	Amino acid metabolism	Ehd3p
YDR037W	595.95056	45.23180587540718	352206.78	64.43054123274825	591.0	KRS1	K04567	tRNA loading	lysine--tRNA ligase KRS1
YDR038C	75.847561	5.756722764511044	26546.646	4.8562800798274575					
YDR041W	5920.3397	449.3454222559442	2072118.9	379.06068198234846		RSM10	K02946	Ribosome	mitochondrial 37S ribosomal protein RSM10
YDR042C	112.69828	8.553640294343014	39444.398	7.215715471859834					
YDR043C	896.93718	68.07626526635893	313928.01	57.428058575191564					
YDR044W	2340.3703	177.63080059219757	767641.46	140.42760545523024	328.0	HEM13	K00228	Cofactor biosynthesis	coproporphyrinogen oxidase
YDR045C	963.5046	73.12863843480883	105985.51	19.388337078942243	110.0	RPC11	K03019	RNA polymerase	DNA-directed RNA polymerase III core subunit RPC11
YDR046C	239.01159	18.14064213791898	83654.057	15.30315847078575					
YDR047W	2582.804	196.03117604625655	934975.05	171.0385828194899	362.0	HEM12	K01599	Cofactor biosynthesis	uroporphyrinogen decarboxylase HEM12
YDR049W	535.24486	40.62432897676864	187335.7	34.27004029625937					
YDR050C	19421.617	1474.073302205653	4816561.0	881.1120334212396	248.0	TPI1	K01803	Glycolysis	triose-phosphate isomerase TPI1
YDR051C	2142.3953	162.60477768153243	749838.36	137.17081588229598					
YDR052C	804.86948	61.08845685856881	566628.11	103.65546002546917	704.0	DBF4	K02309	DNA replication control	Dbf4p
YDR054C	1425.2493	108.17440906785956	420448.54	76.91426892099807	295.0	CDC34	K02207	Ubiquitin mediated proteolysis	SCF E2 ubiquitin-protein ligase catalytic subunit CDC34
YDR055W	1370.2665	104.0012921970803	479593.27	87.73384191435375		Pst1		Cell wall	
YDR056C	4248.7221	322.47200715064747	1487052.7	272.0322712203883					
YDR057W	545.57374	41.408276381852666	295700.97	54.09371602712661	542.0	YOS9	K10088	Protein processing in endoplasmic reticulum	Yos9p
YDR058C	548.25929	41.612105834196335	178732.53	32.69622931108372	326.0	TGL2	K01046	Lipid and steroid metabolism	Tgl2p
YDR059C	1978.6544	150.17707461390805	292840.85	53.570503272418684	148.0	UBC5	K06689	Ubiquitin mediated proteolysis	E2 ubiquitin-conjugating protein UBC5
YDR060W	1067.7137	81.03796195595947	373699.79	68.3623402373582		MAK21	K14832	Ribosome biogenesis	Mak21p
YDR061W	2164.8168	164.3065378668663	757685.88	138.6063929059263					
YDR062W	2964.016	224.96462848126345	1662813.0	304.18477906316804	561.0	LCB2	K00654	Lipid and steroid metabolism	serine C-palmitoyltransferase LCB2
YDR063W	3936.1553	298.74862845175466	1377654.4	252.0196193374729					
YDR064W	11708.245	888.6392605817953	1931860.4	353.4026549918021	165.0	RPS13	K02953	Ribosome	ribosomal 40S subunit protein S13
YDR065W	391.06743	29.681465653718636	136873.6	25.03881421156825					
YDR066C	452.09303	34.3132225105798	158232.56	28.94609093397723					
YDR067C	1118.4523	84.88895004059175	391458.3	71.61097279005116		OCA6	K18046	Other enzymes	Oca6p
YDR068W	1441.664	109.4202616162707	504582.4	92.30519960041393					
YDR069C	1145.2757	86.92480821936148	1060525.3	194.00597305373483	926.0	DOA4	K11839	Endocytosis	Doa4p
YDR070C	2897.5001	219.91616560805465	1014125.0	185.51778766910968					
YDR071C	3498.501	265.5312851571411	1224475.4	223.99799557574082		Paa1		Cofactor biosynthesis	
YDR072C	2415.1816	183.3088726102637	845313.56	154.63646151894412					
YDR073W	1738.3578	131.93890203173885	293782.47	53.742757441505326	169.0	SNF11	K11774	Transcription machinery	Snf11p
YDR074W	3734.002	283.40547847187554	3345665.8	612.0355158350321	896.0	TPS2	K16055	Carbohydrate metabolism	trehalose-phosphatase TPS2
YDR075W	860.70252	65.32610574460031	265096.38	48.495100640147534	308.0	PPH3	K15423	DNA repair and recombination proteins	phosphoprotein phosphatase PP4 catalytic subunit PPH3
YDR076W	228.38232	17.33389555605942	92723.222	16.962215714031032	406.0	RAD55	K10957	Homologous recombination	Rad55p
YDR077W	13331.53	1011.8442996045966	4666035.5	853.575824622732		Sed1		Cell wall	
YDR078C	1343.1447	101.94278587972468	470100.65	85.99732041889358					
YDR079C-A	1092.7107	82.93519895405467	78675.17	14.392351517703545	72.0	TFB5	K10845	Basal transcription factors	TFIIH complex subunit TFB5
YDR079W	1553.2422	117.88888942044183	543634.77	99.44919988207103		PET100	K18187	Mitochondrial biogenesis	Pet100p
YDR080W	729.04144	55.333215710389325	255164.5	46.67822362301939					
YDR081C	1303.3651	98.9235704182922	456177.78	83.45035624741115					
YDR082W	600.44803	45.57315749687469	296621.33	54.26208102262434	494.0	STN1	K11117	DNA replication control	Stn1p
YDR083W	707.56462	53.70315540293519	247647.62	45.30313184658731		RRP8	K14850	Ribosome biogenesis	Rrp8p
YDR084C	2672.1254	202.8105441624969	935243.89	171.08776275493867					
YDR085C	417.33703	31.67529119459001	146067.96	26.7207738577986					
YDR086C	4295.2871	326.0062248894282	343622.97	62.860271846852065	80.0	SSS1	K07342	Protein export	translocon subunit SSS1
YDR087C	727.35986	55.20558616319338	254575.95	46.570557907320975		RRP1	K14849	Ribosome biogenesis	Rrp1p
YDR088C	545.87405	41.43106948674117	208523.89	38.14607740560265	382.0	SLU7	K12819	Spliceosome	Slu7p
YDR089W	1354.0485	102.77036890088044	473916.98	86.69545634751702					
YDR090C	4821.3717	365.9353030687343	1687480.1	308.6972265624533					
YDR091C	2152.102	163.34150250328744	753235.7	137.79230435833176					
YDR092W	3561.3449	270.301048416116	548447.11	100.32953975172374	154.0	UBC13	K10580	Ubiquitin mediated proteolysis	E2 ubiquitin-conjugating protein UBC13
YDR093W	2365.692	179.5526818617366	3813495.5	697.6174026339014	1612.0	DNF2	K01530	Other enzymes	aminophospholipid-translocating P4-type ATPase DNF2
YDR096W	3831.4953	290.8050822573856	1341023.4	245.31856958511776					
YDR097C	1819.1485	138.0708020654233	2259382.4	413.3175144548487	1242.0	MSH6	K08737	Mismatch repair	mismatch repair ATPase MSH6
YDR098C	2055.9828	156.04619096721063	719593.98	131.6380950963733					
YDR099W	6797.637	515.9310483666385	2379172.9	435.2312514633797		Bmh2	K06630	Cell cycle	14-3-3 family protein BMH2
YDR100W	2298.9771	174.48911516956468	804641.98	147.19625292275805					
YDR101C	1079.2412	81.91288292629761	377734.42	69.10041062479901		ARX1	K14813	Ribosome biogenesis	Arx1p
YDR103W	307.94083	23.37227410889884	282381.74	51.65717804309502	917.0	STE5	K11239	MAPK signaling pathway	Ste5p
YDR104C	761.60562	57.8047909837674	266561.97	48.76320665708821					
YDR105C	2270.2687	172.31018815287803	794594.05	145.35814643267636					
YDR106W	176.82752	13.42095904410205	61889.632	11.321708476070835		Arp10		Cytoskeleton proteins	
YDR107C	978.62395	74.2761757475724	342518.38	62.65820494870694		TMN2	K17086	Exosome	Tmn2p
YDR108W	857.82506	65.1077105942807	300238.77	54.923833238402224					
YDR109C	882.69176	66.99505800639152	308942.12	56.51597053637826					
YDR110W	512.25496	38.87942803415517	289936.31	53.03916459622351	566.0	FOB1	K12577	Cell cycle	Fob1p
YDR111C	263.41343	19.992707332526308	133550.61	24.430926867062812	507.0	ALT2	K00814	Amino acid metabolism	alanine transaminase ALT2
YDR113C	942.7517	71.55352263300182	352589.14	64.50048781851743	374.0	PDS1	K02627	Cell cycle	Pds1p
YDR115W	3356.3778	254.74433499001367	1174732.2	214.89828063371488					
YDR116C	3573.9282	271.2561031154051	1250874.9	228.82735767170595					
YDR117C	1195.8219	90.76119341570983	418537.66	76.56470429129153		TMA64	K15027	Translation factors	Tma64p
YDR118W	570.9007	43.33055687796329	372227.26	68.09296465951878	652.0	APC4	K03351	Cell cycle	anaphase promoting complex subunit 4
YDR119W	1658.3454	125.86607386890361	580420.89	106.17862633278507					
YDR120C	1681.427	127.61793471201416	958413.39	175.32624852483826	570.0	TRM1	K00555	Transfer RNA biogenesis	Trm1p
YDR121W	948.67769	72.00329690504816	186889.5	34.188415213692664	197.0	DPB4	K02326	DNA replication	Dpb4p
YDR122W	1544.493	117.22483749646156	1643340.6	300.62261801930464	1064.0	KIN1	K08286	Other enzymes	Kin1p
YDR123C	457.4254	34.7179418629634	139057.32	25.43829051211186	304.0	INO2	K09102	Transcription factors	Ino2p
YDR124W	192.71761	14.626994434391387	67451.164	12.339100920484453					
YDR125C	397.18934	30.1461099770778	139016.27	25.43078107768926					
YDR126W	653.56917	49.60497700277519	228749.21	41.845973001608854					
YDR127W	11174.676	848.1421270123005	17745385.0	3246.231545950059	1588.0	ARO1	K13830	Amino acid metabolism	pentafunctional protein ARO1p
YDR128W	1694.6415	128.62089659989385	593124.53	108.50255206989324					
YDR129C	4487.233	340.5746476246637	1570531.6	287.30338754732117					
YDR130C	539.23332	40.92704745808331	188731.66	34.52540862942793		Fin1		Cytoskeleton proteins	
YDR131C	491.68149	37.31793071594892	172088.52	31.480815001751594					
YDR132C	951.87733	72.24614506237045	333157.07	60.94570449670673					
YDR135C	3487.1969	264.6733199313073	1220518.9	223.2742178097723					
YDR137W	1392.1076	105.65900084208158	487237.66	89.13225958562688					
YDR138W	527.45629	40.03318751314282	184609.7	33.7713626291217		HPR1	K18712	Messenger RNA Biogenesis	Hpr1p
YDR139C	1291.6199	98.03212632539994	452066.96	82.69834813016138		RUB1	K12158	Ubiquitin labeling	NEDD8 family protein RUB1
YDR140W	1082.0922	82.12926979998522	378732.27	69.2829511641069					
YDR141C	2658.0597	201.74297739672073	930320.89	170.18717942576816					
YDR142C	1648.0463	125.0843867237629	618017.36	113.0562932264797	375.0	PEX7	K13341	Peroxisome	Pex7p
YDR143C	1222.4979	92.78586414264456	427874.27	78.27268627726889					
YDR144C	354.16489	26.88061498317065	211082.27	38.61409170129292	596.0	MKC7	K06009	Chaperones and folding catalysts	Mkc7p
YDR145W	1387.851	105.33593091344648	761930.2	139.38282269176116	549.0	TAF12	K03126	Basal transcription factors	Taf12p
YDR146C	1634.6775	124.06971368379271	1158986.3	212.0178225709918	709.0	SWI5	K09202	Transcription factors	Swi5p
YDR147W	684.12382	51.92403178710329	365322.12	66.82978083469888	534.0	EKI1	K00894	Lipid and steroid metabolism	bifunctional choline kinase/ethanolamine kinase EKI1
YDR148C	9049.7182	686.8608309547344	4190019.5	766.4963864715189	463.0	KGD2	K00658	Glycolysis	alpha-ketoglutarate dehydrogenase KGD2
YDR150W	8215.2949	623.5292808954198	2875353.2	525.9994225872501		NUM1	K17978	Mitochondrial biogenesis	Num1p
YDR151C	1136.6416	86.26949222283174	397824.56	72.77557722335706					
YDR152W	1832.7308	139.10167945387903	641455.78	117.34397356653582					
YDR153C	1897.1595	143.991726794727	664005.82	121.46913913552379					
YDR155C	14325.61	1087.2935677194296	9898996.5	1810.8615119677158	691.0	CPR1	K01802	Other enzymes	peptidylprolyl isomerase CPR1
YDR156W	1286.2273	97.6228356010759	176213.14	32.23534760609106	137.0	RPA14	K03001	RNA polymerase	DNA-directed RNA polymerase I subunit RPA14
YDR158W	14811.538	1124.1748166697196	5406211.4	988.9790495249798	365.0	HOM2	K00133	Amino acid metabolism	aspartate-semialdehyde dehydrogenase
YDR159W	1074.7337	81.57077004199493	376156.79	68.81180869963158					
YDR160W	407.32139	30.915118263134143	142562.49	26.079504744878168		SSY1	K16261	Transport	Ssy1p
YDR161W	722.5674	54.84184521732423	252898.59	46.263711989584344					
YDR162C	768.98307	58.36472901999564	269144.07	49.235560143631204					
YDR163W	674.73885	51.211725817986455	118079.3	21.6007006094092	175.0	CWC15	K12863	Spliceosome	Cwc15p
YDR164C	914.41414	69.40274184859798	320044.95	58.5470539417437					
YDR165W	809.23478	61.419776963692826	283232.17	51.812750474666515		TRM82	K15443	Transfer RNA biogenesis	Trm82p
YDR166C	2579.0242	195.7442945642627	902658.47	165.12678651564985					
YDR167W	2272.1823	172.45542769040475	468069.55	85.62576348209119	206.0	TAF10	K03134	Basal transcription factors	Taf10p
YDR168W	2528.067	191.87671504834734	1279201.9	234.00932475791612	506.0	CDC37	K09554	PI3K-Akt signaling pathway	Cdc37p
YDR169C	1627.144	123.4979316729454	569500.4	104.18089908509604					
YDR169C-A	104.43546	7.9265039254747105	36552.411	6.68667316424704					
YDR170C	3439.2068	261.03093911511775	1203722.4	220.2015694473079		SEC7	K18442	Endocytosis	Sec7p
YDR171W	2581.3531	195.9210547852838	968007.41	177.08131951239227	375.0	HSP42	K13993	Protein processing in endoplasmic reticulum	Hsp42p
YDR172W	4046.7327	307.14129694930125	2772011.9	507.094801016093	685.0	SUP35	K03267	mRNA surveillance pathway	translation termination factor GTPase eRF3
YDR173C	593.8068	45.069097518922945	211989.03	38.77996879647038	357.0	ARG82	K00328	Carbohydrate metabolism	inositol polyphosphate multikinase
YDR174W	6822.5473	517.8217049571754	2387891.6	436.8261967959084					
YDR175C	3016.3842	228.9393009045002	1055734.5	193.1295735791482		RSM24	K17413	Ribosome	mitochondrial 37S ribosomal protein RSM24
YDR176W	1770.3868	134.36985789892256	619635.38	113.35228384973065		NGG1	K11315	Transcription machinery	Ngg1p
YDR177W	5291.0983	401.58688863938136	1137586.1	208.10300165672928	215.0	UBC1	K04649	Ubiquitin mediated proteolysis	E2 ubiquitin-conjugating protein UBC1
YDR178W	12560.257	953.3057681315447	2273406.5	415.88299701967094	181.0	SDH4	K00237	TCA cycle and anaplerotic enzymes	succinate dehydrogenase membrane anchor subunit SDH4
YDR179C	537.21757	40.7740548798175	188026.15	34.396346970975145					
YDR179W-A	711.30876	53.98733034128972	248958.07	45.54285750649215					
YDR180W	1169.933	88.79626246719653	1746710.0	319.53238003156474	1493.0	SCC2	K06672	Chromosome-related	Scc2p
YDR181C	1316.3469	99.90887070480147	633162.86	115.82691780741646	481.0	SAS4	K11402	Chromosome-related	Sas4p
YDR182W	2386.1618	181.10631077335037	835156.63	152.77841523953083					
YDR182W-A	195.95311	14.87256431507055	68583.588	12.546259599329174					
YDR183W	979.89169	74.37239542321208	342962.09	62.739374525994414					
YDR184C	268.89812	20.40898755779665	94114.342	17.216698647379733					
YDR185C	322.7425	24.495699958304602	112959.88	20.664185413995423					
YDR186C	2074.7002	157.4668151936437	726145.07	132.83651119263482					
YDR188W	5251.8268	398.60623725038687	2867497.4	524.562330871366	546.0	CCT6	K09498	Chaperones and folding catalysts	Cct6p
YDR189W	1565.7307	118.83674893361189	548005.74	100.24879823963843					
YDR190C	4083.5339	309.9344560569662	1890676.2	345.8686708469263	463.0	RVB1	K04499	Wnt signaling pathway	RuvB family ATP-dependent DNA helicase pontin
YDR191W	628.11597	47.673115068946466	219840.59	40.21628487284289		HST4	K11121	Cofactor biosynthesis	Hst4p
YDR192C	381.00616	28.917829469703545	133352.16	24.394623645109963		NUP42	K18716	Messenger RNA Biogenesis	Nup42p
YDR194C	3736.1516	283.5686300761123	1307653.1	239.2140122279335		MSS116	K17679	Mitochondrial biogenesis	Mss116p
YDR194W-A	91.239616	6.924958001648149	31933.866	5.8417849594890185					
YDR195W	1268.9984	96.31518642251518	444149.44	81.24996573723551		Ref2	K15543	mRNA surveillance pathway	Ref2p
YDR196C	2244.1438	170.3273451376547	540838.66	98.93769672291465	241.0	CAB5	K00859	Cofactor biosynthesis	putative dephospho-CoA kinase
YDR197W	879.41389	66.7462723025492	307794.86	56.306097850978276		CBS2	K17665	Mitochondrial biogenesis	Cbs2p
YDR198C	600.60035	45.58471836976143	210210.12	38.45454594656287					
YDR200C	944.44371	71.68194380246804	330555.3	60.46975270139169					
YDR201W	1313.2677	99.67516377338832	216689.17	39.63978348848082	165.0	Spc19		Cytoskeleton proteins	Spc19p
YDR202C	1604.5661	121.78430094848672	561598.14	102.73530826267663					
YDR204W	2083.8481	158.1611278845616	729346.84	133.42222329619733					
YDR205W	1516.5557	115.10443588079228	530794.49	97.10027806409798		MSC2	K14692	Transport	metal cation transporter MSC2
YDR206W	1481.6019	112.45149182414468	1309736.1	239.5950634313993	884.0	EBS1	K11132	DNA replication control	Ebs1p
YDR207C	1050.3304	79.71859403544948	878076.21	160.62985912395075	836.0	UME6	K09243	Transcription factors	Ume6p
YDR208W	2685.163	203.8000795902029	2094427.1	383.1416068297588	780.0	MSS4	K00889	Carbohydrate metabolism	1-phosphatidylinositol-4-phosphate 5-kinase
YDR210W	2026.8999	153.83883992940997	709414.96	129.77600780827802					
YDR211W	1645.9865	124.92805081270652	1171942.4	214.38793178713354	712.0	GCD6	K03240	RNA transport	Gcd6p
YDR212W	3330.2169	252.7587596256312	1861591.2	340.5480399046302	559.0	TCP1	K09493	Chaperones and folding catalysts	chaperonin-containing T-complex alpha subunit TCP1
YDR213W	305.19711	23.164029635705507	106818.99	19.540808781805744					
YDR214W	3555.4729	269.85537190882246	1244415.5	227.64571477988312					
YDR216W	1752.6597	133.02439604394263	2318768.8	424.181297071028	1323.0	ADR1	K09466	Transcription factors	Adr1p
YDR217C	731.60079	55.52746676095839	957665.43	175.18942132457698	1309.0	RAD9	K06661	DNA repair and recombination proteins	Rad9p
YDR218C	144.20039	10.944605954624839	50470.137	9.232696324020093		SPR28	K16947	Cytoskeleton proteins	septin SPR28
YDR219C	1065.7458	80.8886011251177	373011.03	68.23634272084398					
YDR221W	736.77989	55.92055313679688	257872.96	47.173692630479295					
YDR222W	175.24897	13.301149328402438	61337.14	11.2206389890304					
YDR223W	253.18297	19.21622986644906	88614.039	16.210507059488922					
YDR224C	9386.473	712.4200446942292	1229628.0	224.94058051620067	131.0	HTB1	K11252	Chromosome-related	histone H2B
YDR225W	11816.223	896.8346382903331	1559741.4	285.3294947505681	132.0	HTA1	K11251	Chromosome-related	histone H2A
YDR226W	10222.437	775.868531707697	2269381.0	415.14659681825395	222.0	ADK1	K00939	Purine metabolism	adenylate kinase ADK1
YDR227W	1500.4403	113.88129977969602	2037597.9	372.74562264733026	1358.0	SIR4	K11123	DNA replication control	Sir4p
YDR228C	744.71177	56.52257162703376	260649.12	47.68154625938646		Pcf11	K14400	mRNA surveillance pathway	Pcf11p
YDR229W	758.14526	57.5421545466458	265350.84	48.54164998687529					
YDR231C	3300.1085	250.47357458608846	1155038.0	211.29554486256933		COX20	K18184	Mitochondrial biogenesis	Cox20p
YDR232W	7483.9438	568.0207652528377	4116169.1	752.9866486911873	550.0	HEM1	K00643	Amino acid metabolism	5-aminolevulinate synthase
YDR233C	9560.2897	725.6124867523487	3346101.4	612.1152018188199		Rtn1		Protein processing in endoplasmic reticulum	
YDR234W	3139.7235	238.30057958910888	2175828.4	398.03265979600013	693.0	LYS4	K01705	Amino acid metabolism	homoaconitate hydratase LYS4
YDR235W	807.44252	61.28374696080424	282604.88	51.69799790173225					
YDR236C	1855.2398	140.81008076564146	404442.28	73.98618220184949	218.0	FMN1	K00861	Cofactor biosynthesis	riboflavin kinase
YDR237W	4127.1004	313.2410918803657	1444485.1	264.24521639146326		MRPL7	K02931	Ribosome	mitochondrial 54S ribosomal protein YmL7/YmL5
YDR238C	4410.7738	334.7715023238372	1543770.8	282.40793145240633		SEC26	K17301	Exosome	Sec26p
YDR239C	951.76207	72.23739699114589	333116.72	60.938323115977084					
YDR240C	365.92744	27.773375916560443	128074.6	23.429179291119098					
YDR242W	828.43223	62.876836307177356	454809.29	83.20001310702185	549.0	AMD2	K01426	Amino acid metabolism	Amd2p
YDR243C	411.76327	31.252250682108386	242116.8	44.29135766648519	588.0	PRP28	K12858	Spliceosome	Prp28p
YDR244W	864.56683	65.61940141624527	529114.9	96.79302420388237	612.0	PEX5	K13342	Peroxisome	Pex5p
YDR245W	2713.8611	205.97822485143567	1066547.4	195.10761897422998	393.0	MNN10	K05531	Glycan metabolism	Mnn10p
YDR246W	1384.5794	105.08762109374938	484602.79	88.65025267997352					
YDR246W-A	194.49706	14.762052176370844	68073.971	12.453033400982257					
YDR247W	2087.3215	158.42475403926753	730562.53	133.64461414475295					
YDR248C	2182.4501	165.64488043431487	763857.54	139.73539841259063		YDR248C	K00851	Pentose phosphate metabolism	
YDR249C	528.7557	40.131810897056695	185064.5	33.854560942773276					
YDR251W	2232.0916	169.41260017832187	781232.06	142.91378619734368					
YDR252W	368.62598	27.978191291559035	129019.09	23.601958480346852					
YDR253C	172.88216	13.121511791919593	60508.756	11.069099517051612					
YDR254W	328.4525	24.929080894381872	150431.24	27.51896545408197	458.0	CHL4	K11551	Chromosome-related	Chl4p
YDR255C	725.2268	55.043689921598116	253829.38	46.43398498510712					
YDR256C	760.51001	57.72163573203787	391662.66	71.64835715104026	515.0	CTA1	K03781	Other enzymes	catalase A
YDR257C	506.26979	38.425162083685535	177194.43	32.41485876089133					
YDR258C	4656.306	353.40704955205297	1629707.1	298.1285894151515					
YDR259C	1638.0434	124.32518074031503	573315.19	104.87875329559499					
YDR260C	371.1157	28.16715752346277	63089.669	11.541235861118118	170.0	SWM1	K12416	Ubiquitin mediated proteolysis	Swm1p
YDR261C	824.84315	62.60443020384001	463561.85	84.80115257961265	562.0	EXG2	K01210	Carbohydrate metabolism	Exg2p
YDR262W	2209.961	167.7329188921657	773486.35	141.4968336686845					
YDR263C	407.27358	30.91148955165361	142545.75	26.076442432278064					
YDR264C	1711.7872	129.92223101595343	599125.52	109.60033625687655					
YDR265W	1301.8078	98.80537354758238	438709.23	80.25476719301723	337.0	PEX10	K13346	Peroxisome	ubiquitin-protein ligase peroxin 10
YDR266C	1125.1263	85.39549721526421	393794.2	72.03828796344328					
YDR267C	1022.8614	77.63373572842556	358001.49	65.49058982575609					
YDR268W	1272.2503	96.56200104003351	482182.86	88.20756557541135	379.0	MSW1	K01867	tRNA loading	tryptophan--tRNA ligase MSW1
YDR270W	5852.4876	444.19554368977805	5875897.6	1074.9005530109514	1004.0	CCC2	K17686	Transport	Cu(2+)-transporting P-type ATPase CCC2
YDR272W	1718.6255	130.44124832859393	470903.39	86.14416873529787	274.0	GLO2	K01069	Glycolysis	hydroxyacylglutathione hydrolase GLO2
YDR273W	299.78926	22.75358145791821	104926.24	19.194560742746745					
YDR275W	2389.6622	181.37198618992565	836381.77	153.00253481294135					
YDR276C	9684.8675	735.0677658378911	3389703.6	620.0915200059329					
YDR277C	4283.9975	325.1493601931169	1499399.1	274.2908456699659					
YDR279W	573.17601	43.50324969366661	200611.6	36.69865175669702					
YDR280W	1913.7966	145.2544591890547	583707.96	106.77994269350343	305.0	RRP45	K03678	RNA degradation	exosome non-catalytic core subunit RRP45
YDR281C	201.38722	15.285005589772277	70485.527	12.894188617508984					
YDR282C	899.91772	68.30248404310424	314971.2	57.618893335126025					
YDR283C	1565.146	118.79237102935193	2596577.2	475.00185643392217	1659.0	GCN2	K16196	Protein processing in endoplasmic reticulum	Gcn2p
YDR284C	1972.913	149.74131046217528	690519.55	126.31939776484079		DPP1	K18693	Lipid and steroid metabolism	bifunctional diacylglycerol diphosphate phosphatase/phosphatidate phosphatase
YDR285W	174.91456	13.27576808167151	153050.24	27.99806919958218	875.0	ZIP1	K12768	Meiosis	Zip1p
YDR286C	1034.9286	78.54961916657471	362225.01	66.26321458757168					
YDR287W	1160.7577	88.09987015497414	338941.25	62.003826796304814	292.0	INM2	K01092	Biosynthesis of other secondary metabolites	inositol monophosphate 1-phosphatase INM2
YDR288W	632.99615	48.04351383893343	221548.65	40.52874685968485					
YDR289C	521.73141	39.59867720607977	182605.99	33.404816250390795		RTT103	K15559	Transcription machinery	Rtt103p
YDR291W	760.82771	57.74574871336742	266289.7	48.71339925854398					
YDR292C	2018.675	153.21458163498932	1253597.2	229.32535848360945	621.0	SRP101	K13431	Protein export	Signal recognition particle receptor subunit alpha
YDR293C	3169.4645	240.55787948751066	1109312.6	202.93082153133787		SSD1	K18748	Messenger RNA Biogenesis	Ssd1p
YDR294C	2544.8353	193.1494053373884	1498908.0	274.20100685766533	589.0	DPL1	K01634	Lipid and steroid metabolism	sphinganine-1-phosphate aldolase DPL1
YDR295C	1159.9338	88.03733730852335	405976.83	74.26690333688474					
YDR296W	3586.9664	272.2456840822637	1255438.2	229.6621396960821					
YDR297W	2453.1424	186.1900437202886	856146.7	156.61820949509078	349.0	SUR2	K04713	Lipid and steroid metabolism	sphingosine hydroxylase
YDR298C	12649.966	960.1145545403987	2681792.8	490.5906739730774	212.0	ATP5	K02137	Oxidative phosphorylation	F1F0 ATP synthase subunit 5
YDR299W	1120.3038	85.02947627581891	392106.33	71.72951941097385		BFR2	K14782	Ribosome biogenesis	Bfr2p
YDR300C	1454.1269	110.36617812559423	622366.31	113.85186338073441	428.0	PRO1	K00931	Amino acid metabolism	glutamate 5-kinase
YDR301W	1448.1749	109.9144297312804	506861.21	92.72207108047628		Cft1	K14401	mRNA surveillance pathway	Cft1p
YDR302W	1228.387	93.23283851578863	269016.75	49.21226900622109	219.0	GPI11	K05287	Glycan metabolism	Gpi11p
YDR303C	1496.5944	113.5894014010516	1324486.0	242.29331938243158	885.0	RSC3	K11758	Transcription machinery	Rsc3p
YDR304C	3372.7733	255.98873028553993	758873.99	138.8237384389795	225.0	CPR5	K03770	Chaperones and folding catalysts	peptidylprolyl isomerase family protein CPR5
YDR305C	1674.4017	127.08472436346361	586040.59	107.2066596732156		Hnt2	K01522	Purine metabolism	Hnt2p
YDR306C	2471.781	187.60468713800662	865123.35	158.26034261347354					
YDR307W	1127.7212	85.59244646062794	394702.42	72.20443214203748		YDR307W	K00728	Glycan metabolism	Pmt7p
YDR308C	1236.9671	93.88405598857963	432938.49	79.19910352432389		SRB7	K15152	Transcription machinery	Srb7p
YDR309C	1698.5971	128.92112105361494	594508.98	108.75581483448192					
YDR310C	2395.0241	181.77894682760564	2543515.6	465.2950938137489	1062.0	SUM1	K12779	Transcription factors	Sum1p
YDR311W	882.52354	66.98229034595948	566580.11	103.64667920080937	642.0	TFB1	K03141	Basal transcription factors	TFIIH/NER complex subunit TFB1
YDR312W	380.69346	28.894095981312763	133242.71	24.37460153554715		SSF2	K14859	Ribosome biogenesis	Ssf2p
YDR313C	1495.6642	113.51880053472252	523482.47	95.76266211557854					
YDR314C	237.40614	18.018790750208776	83092.149	15.200366478641218					
YDR315C	410.60667	31.16446637551172	143712.33	26.28984939960362					
YDR316W	2408.3592	182.7910620851685	842925.72	154.19964476153473		OMS1	K17803	Mitochondrial biogenesis	Oms1p
YDR317W	126.82783	9.626053184947327	44389.74	8.12038590904177					
YDR318W	597.03894	45.31441238034725	220307.37	40.30167473398248	369.0	MCM21	K11552	Chromosome-related	Mcm21p
YDR319C	1255.5731	95.29622511233686	439450.59	80.3903870298878					
YDR320C	968.52352	73.50956737486084	338983.23	62.0115063592052					
YDR320C-A	3079.611	233.73812573272622	221731.99	40.56228595120833	72.0	DAD4	K11569	Chromosome-related	Dad4p
YDR321W	970.11501	73.63035921828599	369613.82	67.61487802620833	381.0	ASP1	K01424	Amino acid metabolism	asparaginase ASP1
YDR322C-A	10559.766	801.4713264162802	3695918.1	676.1085165223412		TIM11	K01549	Oxidative phosphorylation	F1F0 ATP synthase subunit E
YDR322W	2607.0361	197.87035821457846	912462.63	166.92029922182905		MRPL35	K17439	Ribosome	mitochondrial 54S ribosomal protein YmL35
YDR323C	470.38051	35.70121641616551	164633.18	30.11698097426877					
