234129	Tpte	K18079	transmembrane phosphatase with tensin homology 
19193	Pipox	K00306	pipecolic acid oxidase 
19192	Psme3	K06698	proteaseome (prosome, macropain) activator subunit 3 (PA28 gamma, Ki)
78943	Ern1	K08852	endoplasmic reticulum (ER) to nucleus signalling 1 
170574	Sp7	K09197	Sp7 transcription factor 7
18711	Pikfyve	K00921	phosphoinositide kinase, FYVE finger containing 
23832	Xcr1	K04193	chemokine (C motif) receptor 1
381463	Nr1h5	K08538	nuclear receptor subfamily 1, group H, member 5
224044	Cyp2ab1	K17857	cytochrome P450, family 2, subfamily ab, polypeptide 1
224045	Eif2b5	K03240	eukaryotic translation initiation factor 2B, subunit 5 epsilon
107976	Bre	K12173	brain and reproductive organ-expressed protein
107970	Hist1h1t	K11275	histone cluster 1, H1t
218811	Sec24c	K14007	Sec24 related gene family, member C (S. cerevisiae)
23831	Car14	K01672	carbonic anhydrase 14 
211286	Cln5	K12390	ceroid-lipofuscinosis, neuronal 5
214105	Sox30	K09271	SRY (sex determining region Y)-box 30
142980	Tlr3	K05401	toll-like receptor 3
100504346	Gm13304	K16062	predicted gene 13304
245880	Wasf3	K06083	WAS protein family, member 3
22138	Ttn	K12567	titin 
22428	Dctn6	K10428	dynactin 6
210973	Kbtbd2	K10470	kelch repeat and BTB (POZ) domain containing 2
73192	Xpot	K14288	exportin, tRNA (nuclear export receptor for tRNAs)
22423	Wnt8b	K00714	wingless-type MMTV integration site family, member 8B
22130	Ttf1	K15225	transcription termination factor, RNA polymerase I
22421	Wnt7a	K00572	wingless-type MMTV integration site family, member 7A
22420	Wnt6	K00445	wingless-type MMTV integration site family, member 6
22427	Wrn	K10900	Werner syndrome homolog (human) 
22137	Ttk	K08866	Ttk protein kinase 
114584	Clic1	K05021	chloride intracellular channel 1
232984	B3gnt8	K09665	UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 8
215854	Taar5	K05051	trace amine-associated receptor 5
215856	Taar7a	K05051	trace amine-associated receptor 7A
215859	Taar8a	K05051	trace amine-associated receptor 8A
232989	Hnrnpul1	K15047	heterogeneous nuclear ribonucleoprotein U-like 1
69263	Rfc3	K10756	replication factor C (activator 1) 3
69912	Nup43	K14305	nucleoporin 43
276770	Eif5a	K03263	eukaryotic translation initiation factor 5A
353283	Eras	K17196	ES cell-expressed Ras
75345	Slamf7	K06733	SLAM family member 7
212880	Ddx46	K12811	DEAD (Asp-Glu-Ala-Asp) box polypeptide 46 
23801	Aloxe3	K18684	arachidonate lipoxygenase 3
94249	Slc24a3	K13751	solute carrier family 24 (sodium/potassium/calcium exchanger), member 3
319953	Ttll1	K16599	tubulin tyrosine ligase-like 1
94244	Fkbp6	K09572	FK506 binding protein 6 
234852	Chmp1a	K12197	charged multivesicular body protein 1A
57764	Ntn4	K06845	netrin 4
57765	Tbx21	K10166	T-box 21
244281	Myo16	K17481	myosin XVI
235459	Gtf2a2	K03123	general transcription factor II A, 2
19226	Pth	K05261	parathyroid hormone
19225	Ptgs2	K11987	prostaglandin-endoperoxide synthase 2 
19224	Ptgs1	K00509	prostaglandin-endoperoxide synthase 1 
19223	Ptgis	K01831	prostaglandin I2 (prostacyclin) synthase 
19222	Ptgir	K04263	prostaglandin I receptor (IP)
19221	Ptgfrn	K06729	prostaglandin F2 receptor negative regulator
19220	Ptgfr	K04262	prostaglandin F receptor
11432	Acp2	K14410	acid phosphatase 2, lysosomal 
11433	Acp5	K14379	acid phosphatase 5, tartrate resistant 
11430	Acox1	K00232	acyl-Coenzyme A oxidase 1, palmitoyl 
11431	Acp1	K14394	acid phosphatase 1, soluble 
11434	Acr	K01317	acrosin prepropeptide 
19228	Pth1r	K04585	parathyroid hormone 1 receptor
56015	Olfr71	K04257	olfactory receptor 71
56014	Olfr70	K04257	olfactory receptor 70
56017	Slc2a8	K08145	solute carrier family 2, (facilitated glucose transporter), member 8
17451	Mos	K04367	Moloney sarcoma oncogene 
17105	Lyz2	K13915	lysozyme 2 
52040	Ppp1r10	K17552	protein phosphatase 1, regulatory subunit 10
56012	Pgam2	K01834	phosphoglycerate mutase 2 
71176	Fbxo24	K10304	F-box protein 24
98221	Eif3m	K15030	eukaryotic translation initiation factor 3, subunit M 
13340	Slc29a2	K15014	solute carrier family 29 (nucleoside transporters), member 2
13346	Des	K07610	desmin
13347	Dffa	K02310	DNA fragmentation factor, alpha subunit
13345	Twist2	K09069	twist basic helix-loop-helix transcription factor 2
13349	Ackr1	K06574	atypical chemokine receptor 1 (Duffy blood group)
20701	Serpina1b	K03984	serine (or cysteine) preptidase inhibitor, clade A, member 1B
74165	Fbxl22	K10288	F-box and leucine-rich repeat protein 22 
74164	Nfx1	K12236	nuclear transcription factor, X-box binding 1 
74167	Nudt9	K13988	nudix (nucleoside diphosphate linked moiety X)-type motif 9 
218103	Slc17a2	K12300	solute carrier family 17 (sodium phosphate), member 2
21817	Tgm2	K05625	transglutaminase 2, C polypeptide 
21816	Tgm1	K05619	transglutaminase 1, K polypeptide 
21814	Tgfbr3	K05843	transforming growth factor, beta receptor III
21813	Tgfbr2	K04388	transforming growth factor, beta receptor II 
21812	Tgfbr1	K04674	transforming growth factor, beta receptor I 
80794	Cblc	K04707	Casitas B-lineage lymphoma c
21819	Tg	K10809	thyroglobulin
80796	Calm4	K02183	calmodulin 4
109305	Orai1	K16056	ORAI calcium release-activated calcium modulator 1
16784	Lamp2	K06528	lysosomal-associated membrane protein 2
84092	Usp8	K11839	ubiquitin specific peptidase 8 
619331	Zfp551	K09228	zinc fingr protein 551
619332	4933416C03Rik	K03132	RIKEN cDNA 4933416C03 gene
84094	Plvap	K17309	plasmalemma vesicle associated protein
84095	Pi4k2a	K13711	phosphatidylinositol 4-kinase type 2 alpha 
74326	Hnrnpr	K13161	heterogeneous nuclear ribonucleoprotein R
16854	Lgals3	K06831	lectin, galactose binding, soluble 3
74325	Cltb	K04645	clathrin, light polypeptide (Lcb)
16852	Lgals1	K06830	lectin, galactose binding, soluble 1
23806	Arih1	K11968	ariadne ubiquitin-conjugating enzyme E2 binding protein homolog 1 (Drosophila)
85030	Tnfrsf25	K05160	tumor necrosis factor receptor superfamily, member 25
12165	Gdf2	K05503	growth differentiation factor 2
12164	Bmp8b	K16622	bone morphogenetic protein 8b
12167	Bmpr1b	K13578	bone morphogenetic protein receptor, type 1B 
12166	Bmpr1a	K04673	bone morphogenetic protein receptor, type 1A 
12161	Bmp6	K16620	bone morphogenetic protein 6
12160	Bmp5	K04663	bone morphogenetic protein 5
12163	Bmp8a	K16622	bone morphogenetic protein 8a
12162	Bmp7	K16621	bone morphogenetic protein 7
68611	Mrpl28	K02902	mitochondrial ribosomal protein L28
12169	Bmx	K08896	BMX non-receptor tyrosine kinase 
12168	Bmpr2	K04671	bone morphogenetic protein receptor, type II (serine/threonine kinase) 
258955	Olfr531	K04257	olfactory receptor 531
320302	Glt28d2	K07432	glycosyltransferase 28 domain containing 2
27886	Dgcr14	K13118	DiGeorge syndrome critical region gene 14
75234	Rnf19b	K11973	ring finger protein 19B
269614	Pank4	K09680	pantothenate kinase 4 
21761	Morf4l1	K11339	mortality factor 4 like 1
269344	Ell3	K15183	elongation factor RNA polymerase II-like 3
21762	Psmd2	K03028	proteasome (prosome, macropain) 26S subunit, non-ATPase, 2
381921	Taok2	K04429	TAO kinase 2 
381924	Itgad	K06594	integrin, alpha D
11858	Rnd2	K07858	Rho family GTPase 2
11859	Phox2a	K09330	paired-like homeobox 2a
11852	Rhob	K07856	ras homolog gene family, member B
11853	Rhoc	K07857	ras homolog gene family, member C
18817	Plk1	K06631	polo-like kinase 1 
11855	Arhgap5	K13709	Rho GTPase activating protein 5
18815	Plg	K01315	plasminogen 
11857	Arhgdib	K12462	Rho, GDP dissociation inhibitor (GDI) beta
102115	Dohh	K06072	deoxyhypusine hydroxylase/monooxygenase 
59092	Pcbp4	K13162	poly(rC) binding protein 4
59093	Pcbp3	K13162	poly(rC) binding protein 3
59095	Fxyd6	K13363	FXYD domain-containing ion transport regulator 6
228889	Ddx27	K13181	DEAD (Asp-Glu-Ala-Asp) box polypeptide 27 
26939	Polr3e	K14721	polymerase (RNA) III (DNA directed) polypeptide E
26938	St6galnac5	K03375	ST6 (alpha-N-acetyl-neuraminyl-2,3-beta-galactosyl-1,3)-N-acetylgalactosaminide alpha-2,6-sialyltransferase 5
26934	Racgap1	K16733	Rac GTPase-activating protein 1
26931	Ppp2r5c	K11584	protein phosphatase 2, regulatory subunit B', gamma
26932	Ppp2r5e	K11584	protein phosphatase 2, regulatory subunit B', epsilon
68083	Pak1ip1	K14830	PAK1 interacting protein 1
68082	Dusp19	K14165	dual specificity phosphatase 19 
84544	Cd96	K06517	CD96 antigen
68738	Acss1	K01895	acyl-CoA synthetase short-chain family member 1 
68735	Mrps18c	K02963	mitochondrial ribosomal protein S18C
68734	Smek1	K17491	SMEK homolog 1, suppressor of mek1 (Dictyostelium)
68089	Arpc4	K05755	actin related protein 2/3 complex, subunit 4
68736	Tyw5	K18066	tRNA-yW synthesizing protein 5 
16196	Il7	K05431	interleukin 7
108101	Fermt3	K17084	fermitin family homolog 3 (Drosophila)
243834	Zfp324	K09228	zinc finger protein 324
67252	Cap2	K17261	CAP, adenylate cyclase-associated protein, 2 (yeast)
216197	Ckap4	K13999	cytoskeleton-associated protein 4
243833	Zfp128	K09228	zinc finger protein 128
67707	Mrpl24	K02895	mitochondrial ribosomal protein L24
67702	Rnf149	K15704	ring finger protein 149
269966	Nup98	K14297	nucleoporin 98
71481	Alpk1	K08868	alpha-kinase 1
270201	Klhl18	K10455	kelch-like 18
66258	Mrps17	K02961	mitochondrial ribosomal protein S17
28030	Gfm1	K02355	G elongation factor, mitochondrial 1
28036	Larp7	K15191	La ribonucleoprotein domain family, member 7
212679	Mars2	K01874	methionine-tRNA synthetase 2 (mitochondrial) 
28035	Usp39	K12847	ubiquitin specific peptidase 39
217826	Kcnk13	K04922	potassium channel, subfamily K, member 13
56248	Ak3	K00944	adenylate kinase 3 
14756	Gpld1	K01127	glycosylphosphatidylinositol specific phospholipase D1 
66254	Dimt1	K14191	DIM1 dimethyladenosine transferase 1-like (S. cerevisiae) 
14751	Gpi1	K01810	glucose phosphate isomerase 1 
66256	Ssr2	K13250	signal sequence receptor, beta
66257	Nicn1	K16607	nicolin 1
268564	Zbtb1	K10488	zinc finger and BTB domain containing 1
268566	Gphn	K15376	gephyrin 
72018	Fundc1	K17986	FUN14 domain containing 1
72017	Cyb5r1	K00326	cytochrome b5 reductase 1 
68550	Tefm	K17658	transcription elongation factor, mitochondrial
68553	Col6a4	K06238	collagen, type VI, alpha 4
19704	Upf1	K14326	UPF1 regulator of nonsense transcripts homolog (yeast)
79043	Spsb3	K10345	splA/ryanodine receptor domain and SOCS box containing 3
68556	Uckl1	K00876	uridine-cytidine kinase 1-like 1 
171567	Nme7	K00940	NME/NM23 family member 7 
319480	Itga11	K06587	integrin alpha 11
13909	Ces3b	K15743	carboxylesterase 3B 
18105	Nqo2	K08071	NAD(P)H dehydrogenase, quinone 2 
192289	Tmlhe	K00474	trimethyllysine hydroxylase, epsilon 
18107	Nmt1	K00671	N-myristoyltransferase 1 
18106	Cd244	K06582	CD244 natural killer cell receptor 2B4
18101	Nmbr	K04168	neuromedin B receptor
18100	Mrpl40	K17421	mitochondrial ribosomal protein L40
258748	Olfr1195	K04257	olfactory receptor 1195
258749	Olfr556	K04257	olfactory receptor 556
258746	Olfr648	K04257	olfactory receptor 648
258747	Olfr1106	K04257	olfactory receptor 1106
258744	Olfr875	K04257	olfactory receptor 875
258745	Olfr689	K04257	olfactory receptor 689
18109	Mycn	K09109	v-myc myelocytomatosis viral related oncogene, neuroblastoma derived (avian)
258743	Olfr661	K04257	olfactory receptor 661
258740	Olfr957	K04257	olfactory receptor 957
238725	Gpr150	K08434	G protein-coupled receptor 150
230119	Zbtb5	K10492	zinc finger and BTB domain containing 5
170740	Zfp287	K09229	zinc finger protein 287
170743	Tlr7	K05404	toll-like receptor 7
170745	Xpnpep2	K14208	X-prolyl aminopeptidase (aminopeptidase P) 2, membrane-bound 
170744	Tlr8	K10170	toll-like receptor 8
170749	Mtmr4	K18082	myotubularin related protein 4 
55984	Camkk1	K07359	calcium/calmodulin-dependent protein kinase kinase 1, alpha 
72900	Ndufv2	K03943	NADH dehydrogenase (ubiquinone) flavoprotein 2 
79263	Trim39	K12015	tripartite motif-containing 39
72902	Spock3	K08136	sparc/osteonectin, cwcv and kazal-like domains proteoglycan 3
76282	Gpt	K00814	glutamic pyruvic transaminase, soluble 
79264	Krit1	K17705	KRIT1, ankyrin repeat containing
110911	Cds2	K00981	CDP-diacylglycerol synthase (phosphatidate cytidylyltransferase) 2 
319166	Hist1h2ae	K11251	histone cluster 1, H2ae
319167	Hist1h2ag	K11251	histone cluster 1, H2ag
258568	Olfr1457	K04257	olfactory receptor 1457
319165	Hist1h2ad	K11251	histone cluster 1, H2ad
319162	Hist3h2a	K11251	histone cluster 3, H2a
319163	Hist1h2aa	K11251	histone cluster 1, H2aa
319160	Hist1h4k	K11254	histone cluster 1, H4k
319161	Hist1h4n	K11254	histone cluster 1, H4n
258562	Olfr1014	K04257	olfactory receptor 1014
258291	Olfr1167	K04257	olfactory receptor 1167
258292	Olfr446	K04257	olfactory receptor 446
258293	Olfr437	K04257	olfactory receptor 437
258294	Olfr1115	K04257	olfactory receptor 1115
258295	Olfr746	K04257	olfactory receptor 746
258564	Olfr1015	K04257	olfactory receptor 1015
319169	Hist1h2ak	K11251	histone cluster 1, H2ak
19058	Ppp3r1	K06268	protein phosphatase 3, regulatory subunit B, alpha isoform (calcineurin B, type I) 
19059	Ppp3r2	K06268	protein phosphatase 3, regulatory subunit B, alpha isoform (calcineurin B, type II) 
78656	Brd8	K11321	bromodomain containing 8
19051	Ppp1r17	K08067	protein phosphatase 1, regulatory subunit 17
19052	Ppp2ca	K04382	protein phosphatase 2 (formerly 2A), catalytic subunit, alpha isoform 
19053	Ppp2cb	K04382	protein phosphatase 2 (formerly 2A), catalytic subunit, beta isoform 
19054	Ppp2r3d	K11583	protein phosphatase 2 (formerly 2A), regulatory subunit B'', delta 
19055	Ppp3ca	K04348	protein phosphatase 3, catalytic subunit, alpha isoform 
19056	Ppp3cb	K04348	protein phosphatase 3, catalytic subunit, beta isoform 
19057	Ppp3cc	K04348	protein phosphatase 3, catalytic subunit, gamma isoform 
22300	Vmn2r123	K04613	vomeronasal 2, receptor 123
22301	Vmn2r89	K04613	vomeronasal 2, receptor 89
22305	Vmn2r37	K04613	vomeronasal 2, receptor 37
22308	Vmn2r122	K04613	vomeronasal 2, receptor, 122
225055	Fbxo11	K10297	F-box protein 11
13680	Ddx19a	K18655	DEAD (Asp-Glu-Ala-Asp) box polypeptide 19a 
192897	Itgb4	K06525	integrin beta 4
244562	Abcc12	K05672	ATP-binding cassette, sub-family C (CFTR/MRP), member 12
240667	Sec31b	K14005	Sec31 homolog B (S. cerevisiae)
76167	Snrnp35	K13155	small nuclear ribonucleoprotein 35 (U11/U12)
382522	Hist3h2bb-ps	K11252	histone cluster 3, H2bb, pseudogene
382253	Cdkl5	K08824	cyclin-dependent kinase-like 5 
74754	Dhcr24	K09828	24-dehydrocholesterol reductase 
101592	Eftud1	K14536	elongation factor Tu GTP binding domain containing 1
231646	Myo1h	K10356	myosin 1H
78889	Wsb1	K10341	WD repeat and SOCS box-containing 1
214593	Duox2	K13411	dual oxidase 2 
241391	Galnt5	K00710	UDP-N-acetyl-alpha-D-galactosamine:polypeptide N-acetylgalactosaminyltransferase 5 
76936	Hnrnpm	K12887	heterogeneous nuclear ribonucleoprotein M
78887	Sfi1	K16489	Sfi1 homolog, spindle assembly associated (yeast)
78885	Coro7	K18619	coronin 7
78658	Ncapd3	K11491	non-SMC condensin II complex, subunit D3
13841	Epha7	K05108	Eph receptor A7 
239839	Ccdc14	K16541	coiled-coil domain containing 14
13842	Epha8	K05109	Eph receptor A8 
16198	Il9	K05432	interleukin 9
16199	Il9r	K05073	interleukin 9 receptor
16195	Il6st	K05060	interleukin 6 signal transducer
16194	Il6ra	K05055	interleukin 6 receptor, alpha
234344	Naf1	K14763	nuclear assembly factor 1 homolog (S. cerevisiae)
74570	Zkscan1	K09229	zinc finger with KRAB and SCAN domains 1
55978	Ift20	K16473	intraflagellar transport 20
16622	Klk1b5	K01325	kallikrein 1-related peptidase b5 
16624	Klk1b8	K01325	kallikrein 1-related peptidase b8 
74574	4833403I15Rik	K13724	RIKEN cDNA 4833403I15 gene
16621	Klkb1	K01324	kallikrein B, plasma 1 
11928	Atp1a1	K01539	ATPase, Na+/K+ transporting, alpha 1 polypeptide 
16197	Il7r	K05072	interleukin 7 receptor
12759	Clu	K17252	clusterin
259161	Olfr688	K04257	olfactory receptor 688
16190	Il4ra	K05071	interleukin 4 receptor, alpha
259162	Olfr427	K04257	olfactory receptor 427
259165	Olfr814	K04257	olfactory receptor 814
12753	Clock	K02223	circadian locomotor output cycles kaput 
12750	Clk4	K08823	CDC like kinase 4 
16623	Klk1b1	K01325	kallikrein 1-related peptidase b1 
56378	Arpc3	K05756	actin related protein 2/3 complex, subunit 3
56379	Kcnj1	K04995	potassium inwardly-rectifying channel, subfamily J, member 1
100756	Usp30	K11851	ubiquitin specific peptidase 30 
16192	Il5ra	K05067	interleukin 5 receptor, alpha
100041273	Gm3244	K03960	predicted pseudogene 3244
53333	Tomm40	K11518	translocase of outer mitochondrial membrane 40 homolog (yeast)
56373	Cpb2	K01300	carboxypeptidase B2 (plasma) 
56375	B4galt4	K07969	UDP-Gal:betaGlcNAc beta 1,4-galactosyltransferase, polypeptide 4 
66413	Psmd6	K03037	proteasome (prosome, macropain) 26S subunit, non-ATPase, 6
16995	Ltb4r1	K04296	leukotriene B4 receptor 1
57028	Pdxp	K07758	pyridoxal (pyridoxine, vitamin B6) phosphatase 
93889	Pcdhb18	K16494	protocadherin beta 18
93888	Pcdhb17	K16494	protocadherin beta 17
16992	Lta	K05468	lymphotoxin A
16993	Lta4h	K01254	leukotriene A4 hydrolase 
93885	Pcdhb14	K16494	protocadherin beta 14
93884	Pcdhb13	K16494	protocadherin beta 13
93887	Pcdhb16	K16494	protocadherin beta 16
93886	Pcdhb15	K16494	protocadherin beta 15
93881	Pcdhb10	K16494	protocadherin beta 10
93880	Pcdhb9	K16494	protocadherin beta 9
93883	Pcdhb12	K16494	protocadherin beta 12
93882	Pcdhb11	K16494	protocadherin beta 11
12286	Cacna1a	K04344	calcium channel, voltage-dependent, P/Q type, alpha 1A subunit
12287	Cacna1b	K04849	calcium channel, voltage-dependent, N type, alpha 1B subunit
12282	Hyou1	K09486	hypoxia up-regulated 1
70771	Gpr173	K04300	G-protein coupled receptor 173
223669	Zfp7	K09228	zinc finger protein 7
12288	Cacna1c	K04850	calcium channel, voltage-dependent, L type, alpha 1C subunit
12289	Cacna1d	K04851	calcium channel, voltage-dependent, L type, alpha 1D subunit
269424	Jade1	K11347	jade family PHD finger 1
227753	Gsn	K05768	gelsolin
70620	Ube2v2	K10704	ubiquitin-conjugating enzyme E2 variant 2
75483	Cox8c	K02273	cytochrome c oxidase subunit VIIIc
75482	Hspb9	K09547	heat shock protein, alpha-crystallin-related, B9
105559	Mbnl2	K14943	muscleblind-like 2
240444	Kcng2	K04901	potassium voltage-gated channel, subfamily G, member 2
69702	Ndufaf1	K18159	NADH dehydrogenase (ubiquinone) 1 alpha subcomplex, assembly factor 1
69700	Col22a1	K16630	collagen, type XXII, alpha 1
240913	Adamts4	K07764	a disintegrin-like and metallopeptidase (reprolysin type) with thrombospondin type 1 motif, 4 
81879	Tfcp2l1	K09275	transcription factor CP2-like 1
12757	Clta	K04644	clathrin, light polypeptide (Lca)
81877	Tnxb	K06252	tenascin XB
66411	Tbcb	K17262	tubulin folding cofactor B
12752	Cln3	K12389	ceroid lipofuscinosis, neuronal 3, juvenile (Batten, Spielmeyer-Vogt disease)
54644	Otud5	K12655	OTU domain containing 5 
75624	Metap1	K01265	methionyl aminopeptidase 1 
75627	Snapc1	K15208	small nuclear RNA activating complex, polypeptide 1
329278	Tnn	K06252	tenascin N
12825	Col3a1	K06236	collagen, type III, alpha 1
21372	Tbl1x	K04508	transducin (beta)-like 1 X-linked
12751	Tpp1	K01279	tripeptidyl peptidase I 
238463	Tubal3	K07374	tubulin, alpha-like 3
21374	Tbp	K03120	TATA box binding protein
18218	Dusp8	K04459	dual specificity phosphatase 8 
216799	Nlrp3	K12800	NLR family, pyrin domain containing 3
14950	H13	K09595	histocompatibility 13 
670593	Gm9495	K17299	predicted gene 9495
19231	Ptma	K13784	prothymosin alpha
208211	Alg1	K03842	asparagine-linked glycosylation 1 (beta-1,4-mannosyltransferase) 
208213	Tmem132c	K17599	transmembrane protein 132C
104910	Slc25a47	K15123	solute carrier family 25, member 47
12821	Col17a1	K07603	collagen, type XVII, alpha 1
13489	Drd2	K04145	dopamine receptor D2
404634	H2afy2	K11251	H2A histone family, member Y2
70059	Degs2	K04712	degenerative spermatocyte homolog 2 (Drosophila), lipid desaturase
14229	Fkbp5	K09571	FK506 binding protein 5 
13481	Dpm2	K09658	dolichol-phosphate (beta-D) mannosyltransferase 2 
13480	Dpm1	K00721	dolichol-phosphate (beta-D) mannosyltransferase 1 
13482	Dpp4	K01278	dipeptidylpeptidase 4 
70503	Ddo	K00272	D-aspartate oxidase 
13487	Slc26a3	K14078	solute carrier family 26, member 3
70052	Prpf4	K12662	PRP4 pre-mRNA processing factor 4 homolog (yeast)
71908	Cldn23	K06087	claudin 23
18481	Pak3	K05733	p21 protein (Cdc42/Rac)-activated kinase 3 
14103	Fasl	K04389	Fas ligand (TNF superfamily, member 6)
14102	Fas	K04390	Fas (TNF receptor superfamily member 6)
14105	Srsf10	K12900	serine/arginine-rich splicing factor 10
14104	Fasn	K00665	fatty acid synthase 
14107	Fat1	K16506	FAT tumor suppressor homolog 1 (Drosophila)
14106	Foxh1	K09400	forkhead box H1
18488	Cntn3	K06761	contactin 3
108067	Eif2b3	K03241	eukaryotic translation initiation factor 2B, subunit 3
71902	Cand1	K17263	cullin associated and neddylation disassociated 1
622408	Mcidas	K10749	multiciliate differentiation and DNA synthesis associated cell cycle protein
108960	Irak2	K04731	interleukin-1 receptor-associated kinase 2
108961	E2f8	K09391	E2F transcription factor 8
52705	Krr1	K06961	KRR1, small subunit (SSU) processome component, homolog (yeast)
17714	Grpel2	K03687	GrpE-like 2, mitochondrial
17717	ND2	K03879	NADH dehydrogenase subunit 2 
17716	ND1	K03878	NADH dehydrogenase subunit 1 
17711	CYTB	K00412	cytochrome b 
17710	COX3	K02262	cytochrome c oxidase subunit III 
17713	Grpel1	K03687	GrpE-like 1, mitochondrial
56371	Fzr1	K03364	fizzy/cell division cycle 20 related 1 (Drosophila)
353130	Prss33	K09629	protease, serine 33
17719	ND4	K03881	NADH dehydrogenase subunit 4 
17718	ND3	K03880	NADH dehydrogenase subunit 3 
20688	Sp4	K09194	trans-acting transcription factor 4
60613	Kcnq4	K04929	potassium voltage-gated channel, subfamily Q, member 4
237175	Gpr64	K08451	G protein-coupled receptor 64
20681	Sox8	K09270	SRY (sex determining region Y)-box 8
20680	Sox7	K09270	SRY (sex determining region Y)-box 7
237178	Ppef1	K13807	protein phosphatase with EF hand calcium-binding domain 1 
20682	Sox9	K18435	SRY (sex determining region Y)-box 9
20684	Sp100	K15413	nuclear antigen Sp100
20687	Sp3	K09193	trans-acting transcription factor 3
668173	Pex10	K13346	peroxisomal biogenesis factor 10
102614	Rpp25	K14525	ribonuclease P/MRP 25 subunit 
16994	Ltb	K03157	lymphotoxin B
223989	Marf1	K17573	meiosis arrest female 1
18669	Abcb1b	K05658	ATP-binding cassette, sub-family B (MDR/TAP), member 1B 
54709	Eif3i	K03246	eukaryotic translation initiation factor 3, subunit I
18667	Pgr	K08556	progesterone receptor
18663	Pgk2	K00927	phosphoglycerate kinase 2 
20357	Sema5b	K06841	sema domain, seven thrombospondin repeats (type 1 and type 1-like), transmembrane domain (TM) and short cytoplasmic domain, (semaphorin) 5B
20356	Sema5a	K06841	sema domain, seven thrombospondin repeats (type 1 and type 1-like), transmembrane domain (TM) and short cytoplasmic domain, (semaphorin) 5A
20355	Sema4f	K06521	sema domain, immunoglobulin domain (Ig), TM domain, and short cytoplasmic domain
20354	Sema4d	K06521	sema domain, immunoglobulin domain (Ig), transmembrane domain (TM) and short cytoplasmic domain, (semaphorin) 4D
20353	Sema4c	K06521	sema domain, immunoglobulin domain (Ig), transmembrane domain (TM) and short cytoplasmic domain, (semaphorin) 4C
20352	Sema4b	K06521	sema domain, immunoglobulin domain (Ig), transmembrane domain (TM) and short cytoplasmic domain, (semaphorin) 4B
20423	Shh	K11988	sonic hedgehog
20350	Sema3f	K06840	sema domain, immunoglobulin domain (Ig), short basic domain, secreted, (semaphorin) 3F
234854	Cdk10	K02449	cyclin-dependent kinase 10 
17901	Myl1	K05738	myosin, light polypeptide 1
234857	Spire2	K02098	spire homolog 2 (Drosophila)
20429	Shox2	K09331	short stature homeobox 2
20359	Sema6b	K06842	sema domain, transmembrane domain (TM), and cytoplasmic domain, (semaphorin) 6B
20358	Sema6a	K06842	sema domain, transmembrane domain (TM), and cytoplasmic domain, (semaphorin) 6A
67064	Chmp1b	K12197	charged multivesicular body protein 1B
258481	Olfr137	K04257	olfactory receptor 137
547109	Trim43a	K12019	tripartite motif-containing 43A
99470	Magi3	K06112	membrane associated guanylate kinase, WW and PDZ domain containing 3
66570	Cenpm	K11505	centromere protein M
67068	Dynlrb1	K10419	dynein light chain roadblock-type 1
66573	Dzip1	K16470	DAZ interacting protein 1
217194	Klhl11	K10449	kelch-like 11
216343	Tph2	K00502	tryptophan hydroxylase 2 
216344	Rab21	K07890	RAB21, member RAS oncogene family
68947	Chst8	K09672	carbohydrate (N-acetylgalactosamine 4-0) sulfotransferase 8
68942	Chmp2b	K12192	charged multivesicular body protein 2B
68943	Pink1	K05688	PTEN induced putative kinase 1 
319757	Smo	K06226	smoothened homolog (Drosophila)
66576	Uqcrh	K00416	ubiquinol-cytochrome c reductase hinge protein 
434246	Trim72	K12036	tripartite motif-containing 72
242517	Ifna15	K05414	interferon alpha 15
193034	Trpv1	K05222	transient receptor potential cation channel, subfamily V, member 1
12991	Csn2	K17107	casein beta
12994	Csn3	K17282	casein kappa
12995	Csnk2a1	K03097	casein kinase 2, alpha 1 polypeptide 
66578	Mis18a	K11564	MIS18 kinetochore protein homolog A (S. pombe)
106572	Rab31	K07891	RAB31, member RAS oncogene family
56009	Alyref2	K12881	Aly/REF export factor 2
225644	Cplx4	K15295	complexin 4
67397	Erp29	K09586	endoplasmic reticulum protein 29
67398	Srpr	K13431	signal recognition particle receptor ('docking protein')
225642	Grp	K05224	gastrin releasing peptide
16449	Jag1	K06052	jagged 1
66617	Ntmt1	K16219	N-terminal Xaa-Pro-Lys N-methyltransferase 1 
14813	Grin2c	K05211	glutamate receptor, ionotropic, NMDA2C (epsilon 3)
236511	Ago1	K11593	argonaute RISC catalytic subunit 1
12283	Cab39	K08272	calcium binding protein 39
268958	Capn11	K08580	calpain 11
237823	Pfas	K01952	phosphoribosylformylglycinamidine synthase (FGAR amidotransferase) 
59289	Ackr2	K04187	atypical chemokine receptor 2
59288	Dctn5	K10427	dynactin 5
15414	Hoxb6	K09306	homeobox B6
15415	Hoxb7	K09307	homeobox B7
15416	Hoxb8	K09308	homeobox B8
15417	Hoxb9	K09294	homeobox B9
15410	Hoxb3	K09303	homeobox B3
231430	Cox18	K17797	cytochrome c oxidase assembly protein 18
15412	Hoxb4	K09304	homeobox B4
15413	Hoxb5	K09305	homeobox B5
50754	Fbxw7	K10260	F-box and WD-40 domain protein 7
228366	Gyltl1b	K09668	glycosyltransferase-like 1B
