SA1084	rplS	K02884	50S ribosomal protein L19
SA1087	rnhB	K03470	ribonuclease HII
SA1086	rbgA	K14540	ribosomal biogenesis GTPase
SA1728	nadE	K01916	NAD synthetase 
SA1080	ffh	K03106	hypothetical protein
SA1083	trmD	K00554	tRNA (guanine-N(1)-)-methyltransferase
SA1082	rimM	K02860	16S rRNA-processing protein RimM
SA1869	sigB	K03090	RNA polymerase sigma factor SigB
SA1648	seo	K11040	enterotoxin SeO
SA1863	leuB	K00052	3-isopropylmalate dehydrogenase
SA1862	leuA	K01649	2-isopropylmalate synthase 
SA1861	ilvC	K00053	ketol-acid reductoisomerase 
SA1644	yent2	K11040	enterotoxin YENT2
SA1643	sen	K11040	enterotoxin SeN
SA1866	ilvA	K01754	threonine dehydratase 
SA1865	leuD	K01704	isopropylmalate isomerase small subunit
SA1864	leuC	K01703	isopropylmalate isomerase large subunit 
SA1660	cbf1	K03698	3'-5' exoribonuclease
SA1887	ddl	K01921	D-alanyl-alanine synthetase A 
SA1929	pyrG	K01937	CTP synthetase 
SA1881	kdpA	K01546	potassium-transporting ATPase subunit A 
SA1880	kdpB	K01547	potassium-transporting ATPase subunit B
SA1883	kdpE	K07667	KDP operon transcriptional regulatory protein KdpE
SA1882	kdpD	K07646	sensor protein KdpD
SA1922	rpmE2	K02909	50S ribosomal protein L31
SA1923	rho	K03628	transcription termination factor Rho
SA1920	prfA	K02835	peptide chain release factor 1
SA1921	tdk	K00857	thymidine kinase 
SA1926	murZ	K00790	UDP-N-acetylglucosamine 1-carboxyvinyltransferase 
SA1927	fbaA	K01624	fructose-bisphosphate aldolase 
SA0033	aadD	K17882	kanamycin nucleotidyltransferase
SA1288	dinG	K03722	ATP-dependent DNA helicase DinG
SA0039	mecR1	K02547	methicillin resistance protein
SA0038	mecA	K02545	penicillin binding protein 2 prime
SA1036	ileS	K01870	isoleucyl-tRNA synthetase 
SA0687	nrdF	K00526	ribonucleotide-diphosphate reductase subunit beta 
SA0521	sdrE	K14194	Ser-Asp rich fibrinogen-binding, bone sialoprotein-binding protein
SA1039	lspA	K03101	lipoprotein signal peptidase
SA0134	drm	K01839	phosphopentomutase 
SA0133	dra	K01619	deoxyribose-phosphate aldolase
SA0527	nagB	K02564	glucosamine-6-phosphate isomerase
SA0131	pnp	K03784	purine nucleoside phosphorylase 
SA0793	dltA	K03367	D-alanine--poly(phosphoribitol) ligase subunit 1 
SA1427	pfs	K01243	5'-methylthioadenosine nucleosidase
SA1424	aroE	K00014	shikimate 5-dehydrogenase
SA2423	clfB	K14192	clumping factor B
SA2420	phoB	K01077	alkaline phosphatase 
SA2426	arcD	K03758	arginine/oirnithine antiporter
SA2427	arcB	K00611	ornithine carbamoyltransferase 
SA2425	arcC	K00926	carbamate kinase 
SA2035	rplE	K02931	50S ribosomal protein L5
SA2034	rpsH	K02994	30S ribosomal protein S8
SA2428	arcA	K01478	arginine deiminase 
SA2036	rplX	K02895	50S ribosomal protein L24
SA2031	rpsE	K02988	30S ribosomal protein S5
SA2030	rpmD	K02907	50S ribosomal protein L30
SA2033	rplF	K02933	50S ribosomal protein L6
SA0245	ispD	K00991	2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase 
SA0454	purR	K09685	pur operon repressor
SA0457	glmU	K04042	bifunctional N-acetylglucosamine-1-phosphate uridyltransferase/glucosamine-1-phosphate acetyltransferase
SA0451	ksgA	K02528	dimethyladenosine transferase
SA1704	map	K01265	methionine aminopeptidase 
SA0453	ipk	K00919	4-diphosphocytidyl-2-C-methyl-D-erythritol kinase 
SA0352	rpsF	K02990	30S ribosomal protein S6
SA0353	ssb	K03111	ssDNA-binding protein
SA0459	rplY	K02897	50S ribosomal protein L25
SA0458	prs	K00948	ribose-phosphate pyrophosphokinase
SA0354	rpsR	K02963	30S ribosomal protein S18
SA1517	citC	K00031	isocitrate dehydrogenase 
SA0911	qoxC	K02828	quinol oxidase polypeptide III QoxC
SA0912	qoxB	K02827	quinol oxidase polypeptide I QoxB
SA1513	polA	K02335	DNA polymerase I
SA0915	folD	K01491	bifunctional 5,10-methylene-tetrahydrofolate dehydrogenase/5,10-methylene-tetrahydrofolate cyclohydrolase
SA1511	coaE	K00859	dephospho-CoA kinase
SA1510	gapB	K00134	glyceraldehyde 3-phosphate dehydrogenase 2
SA0918	purC	K01923	phosphoribosylaminoimidazolesuccinocarboxamide synthase 
SA1695	ampS	K01269	aminopeptidase
SA0853	oppB	K02033	oligopeptide transport system permease OppB
SA0852	appF	K02032	hypothetical protein
SA0855	trpS	K01867	tryptophanyl-tRNA synthetase 
SA1691	sgtB	K04478	glycosyltransferase
SA1519	aapA	K11737	D-serine/D-alanine/glycine transporter
SA1518	citZ	K01647	citrate synthase 
SA1109	nusA	K02600	transcription elongation factor NusA
SA1458	lytH	K01448	N-acetylmuramoyl-L-alanine amidase
SA1456	aspS	K01876	aspartyl-tRNA synthetase 
SA1457	hisS	K01892	histidyl-tRNA synthetase 
SA1106	proS	K01881	prolyl-tRNA synthetase 
SA1107	polC	K03763	DNA polymerase III PolC
SA1100	tsf	K02357	elongation factor Ts
SA1101	pyrH	K09903	uridylate kinase
SA1102	frr	K02838	ribosome recycling factor
SA1103	uppS	K00806	undecaprenyl pyrophosphate synthase
SA2082	ureA	K01430	urease subunit gamma 
SA2083	ureB	K01429	urease subunit beta 
SA2084	ureC	K01428	urease subunit alpha 
SA2326	ptsG	K02763	PTS system glucose-specific transporter subunit IIABC
SA1119	spoIIIE	K03466	hypothetical protein
SA1721	pcrA	K03657	ATP-dependent DNA helicase
SA1287	asnC	K01893	asparaginyl-tRNA synthetase 
SA1285	nth	K10773	endonuclease-like protein
SA1283	pbp2	K05366	hypothetical protein
SA1282	recU	K03700	Holliday junction-specific endonuclease
SA0676	recQ	K03654	DNA helicase
SA1351	ahrC	K03402	arginine repressor ArgR
SA1940	deoD	K03784	purine nucleoside phosphorylase 
SA1352	ispA	K13789	hypothetical protein
SA1355	nusB	K03625	transcription antitermination protein NusB
SA1354	xseA	K03601	exodeoxyribonuclease VII large subunit 
SA1357	accC	K01961	acetyl-CoA carboxylase biotin carboxylase subunit 
SA1358	accB	K02160	acetyl-CoA carboxylase biotin carboxyl carrier subunit
SA1609	pckA	K01610	phosphoenolpyruvate carboxykinase 
SA1608	metK	K00789	S-adenosylmethionine synthetase 
SA2255	opp-1A	K15584	oligopeptide transporter substrate binding protein
SA2254	opp-1B	K15585	oligopeptide transporter permease
SA1191	glcT	K03480	transcription antiterminator
SA2251	opp-1F	K10824	oligopeptide transporter ATPase
SA2187	nasE	K00363	assimilatory nitrite reductase
SA2253	opp-1C	K15586	oligopeptide transporter permease
SA2252	opp-1D	K15587	oligopeptide transporter ATPase
SA1211	opp-2F	K02032	oligopeptide transporter ATPase
SA1212	opp-2D	K02031	oligopeptide transport ATPase
SA1213	opp-2C	K02034	oligopeptide transporter permease
SA1214	opp-2B	K02033	oligopeptide transporter permease
SA2459	icaA	K11936	N-glycosyltransferase
SA2044	rplB	K02886	50S ribosomal protein L2
SA0480	ctsR	K03708	hypothetical protein
SA0486	gltX	K09698	glutamyl-tRNA synthetase
SA0487	cysE	K00640	hypothetical protein
SA0484	radA	K04485	DNA repair protein RadA
SA0488	cysS	K01883	cysteinyl-tRNA synthetase 
SA1074	fabG	K00059	3-oxoacyl-ACP reductase
SA1218	pstB	K02036	phosphate transporter ATP-binding protein
SA1076	rnc	K03685	ribonuclease III
SA0171	fdh	K00122	formate dehydrogenase 
SA1070	recG	K03655	ATP-dependent DNA helicase RecG
SA0177	argJ	K00620	bifunctional ornithine acetyltransferase/N-acetylglutamate synthase 
SA1072	plsX	K03621	glycerol-3-phosphate acyltransferase PlsX
SA0742	clfA	K14201	fibrinogen-binding protein A, clumping factor
SA0178	argC	K00145	N-acetyl-gamma-glutamyl-phosphate reductase 
SA0070	kdpB	K01547	potassium-transporting ATPase subunit B
SA1852	vga	K06158	ABC transporter ATP-binding protein
SA1998	lacR	K02530	lactose phosphotransferase system repressor
SA1854	gcp	K01409	DNA-binding/iron metalloprotein/AP endonuclease
SA1993	lacF	K02786	PTS system lactose-specific transporter subunit IIA
SA1992	lacE	K02787	PTS system lactose-specific transporter subunit IIBC
SA1991	lacG	K01220	6-phospho-beta-galactosidase
SA1859	ilvB	K01652	acetolactate synthase large subunit
SA1997	lacA	K01819	galactose-6-phosphate isomerase subunit LacA 
SA1996	lacB	K01819	galactose-6-phosphate isomerase subunit LacB 
SA1995	lacC	K00917	tagatose-6-phosphate kinase
SA1994	lacD	K01635	tagatose 1,6-diphosphate aldolase
SA0091	plc	K01771	1-phosphatidylinositol phosphodiesterase precurosr
SA1194	msrA	K07304	methionine sulfoxide reductase A 
SA2071	moeB	K11996	molybdopterin biosynthesis protein moeB
SA2073	modB	K02018	molybdenum ABC transporter permease
SA2072	modC	K02017	molybdenum transport ATP-binding protein ModC
SA2074	modA	K02020	molybdate-binding protein
SA1144	miaA	K00791	tRNA delta(2)-isopentenylpyrophosphate transferase
SA0924	purN	K11175	phosphoribosylglycinamide formyltransferase
SA0392	hsdS	K01154	restriction modification system specificity subunit
SA2176	narK	K10850	nitrite extrusion protein
SA0391	hsdM	K03427	type I site-specific deoxyribonuclease LldI subunit HsdM 
SA0419	metB	K17217	cystathionine gamma-synthase
SA0418	cysM	K17216	hypothetical protein
SA0008	hutH	K01745	histidine ammonia-lyase 
SA0009	serS	K01875	seryl-tRNA synthetase 
SA0411	ndhF	K05577	NADH dehydrogenase subunit 5
SA0004	recF	K03629	recombination protein F
SA0005	gyrB	K02470	DNA gyrase subunit B
SA0002	dnaN	K02338	DNA polymerase III subunit beta 
SA0001	dnaA	K02313	chromosome replication initiator DnaA
SA0950	potA	K11072	hypothetical protein
SA0951	potB	K11071	hypothetical protein
SA0952	potC	K11070	hypothetical protein
SA0953	potD	K11069	hypothetical protein
SA0896	menD	K02551	menaquinone biosynthesis protein
SA1412	hemN	K02495	coproporphyrinogen III oxidase 
SA1410	grpE	K03687	heat shock protein GrpE
SA1411	hrcA	K03705	heat-inducible transcriptional repressor
SA1417	comEB	K01493	late competence operon required for DNA binding and uptake comEB
SA1414	rpsT	K02968	30S ribosomal protein S20
SA1415	holA	K02340	DNA polymerase III subunit delta
SA1553	fhs	K01938	formate--tetrahydrofolate ligase
SA2288	gtaB	K00963	UTP-glucose-1-phosphate uridylyltransferase
SA1550	tyrS	K01866	tyrosyl-tRNA synthetase
SA1557	ccpA	K02529	catabolite control protein A
SA1555	acuA	K04766	hypothetical protein
SA1554	acsA	K01895	acetyl-CoA synthetase 
SA1886	murF	K01929	UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase
SA1498	clpX	K03544	ATP-dependent protease ATP-binding subunit ClpX
SA0304	nanA	K01639	N-acetylneuraminate lyase 
SA2471	hisG	K00765	ATP phosphoribosyltransferase 
SA0018	vicK	K07652	two-component sensor histidine kinase
SA0820	glpQ	K01126	glycerophosphoryl diester phosphodiesterase
SA0821	argH	K01755	argininosuccinate lyase
SA0822	argG	K01940	argininosuccinate synthase
SA0823	pgi	K01810	glucose-6-phosphate isomerase 
SA0825	spsA	K03100	type-I signal peptidase
SA0826	spsB	K03100	type-1 signal peptidase 1B
SA1493	hemD	K01719	uroporphyrinogen III synthase
SA0735	rnr	K12573	ribonuclease R
SA0730	pgm	K15633	phosphoglyceromutase 
SA0731	eno	K01689	phosphopyruvate hydratase
SA0733	secG	K03075	preprotein translocase subunit SecG
SA0016	purA	K01939	adenylosuccinate synthetase
SA1259	dfrA	K00287	dihydrofolate reductase
SA1150	glnA	K01915	glutamine-ammonia ligase
SA2206	sbi	K14197	IgG-binding protein SBI
SA1525	dnaE	K02337	DNA polymerase III subunit alpha
SA1522	accA	K01962	acetyl-CoA carboxylase carboxyltransferase subunit alpha 
SA1251	murG	K02563	undecaprenyldiphospho-muramoylpentapeptide beta-N-acetylglucosaminyltransferase 
SA1520	pykA	K00873	pyruvate kinase
SA1521	pfkA	K00850	6-phosphofructokinase 
SA1489	tag	K01246	DNA-3-methyladenine glycosidase
SA1488	valS	K01873	valyl-tRNA synthetase 
SA1146	bsaA	K00432	glutathione peroxidase
SA1481	ant(9)	K00984	O-nucleotidylltransferase(9)
SA1480	ermA	K00561	rRNA methylase Erm(A)
SA2213	bioB	K01012	biotin synthase 
SA2215	bioD	K01935	dethiobiotin synthetase
SA2214	bioA	K00833	adenosylmethionine-8-amino-7-oxononanoate aminotransferase
SA1487	folC	K11754	folylpolyglutamate synthase
SA1646	sei	K11040	extracellular enterotoxin type I
SAS065	hld	K11039	delta-hemolysin
SA1507	dnaI	K11144	primosomal protein DnaI
SA0232	lctE	K00016	L-lactate dehydrogenase
SA1736	aldH	K00128	aldehyde dehydrogenase
SA0071	kdpC	K01548	hypothetical protein
SA0238	gatC	K02775	PTS galactitol-specific transporter subunit IIC
SA0602	fhuA	K02013	ferrichrome ABC transporter ATP-binding protein
SA0603	fhuB	K02015	ferrichrome ABC transporter permease
SA0604	fhuG	K02015	ferrichrome ABC transporter permease
SA0977	isdA	K14193	cell surface protein
SA1328	xerD	K04763	site-specific recombinase
SA1638	lukE	K11038	leukotoxin LukE
SA2501	trmE	K03650	tRNA modification GTPase TrmE
SA2500	gidA	K03495	tRNA uridine 5-carboxymethylaminomethyl modification protein GidA
SA2502	rnpA	K03536	ribonuclease P 
SA1322	srrB	K07651	respiratory response protein SrrB
SA1323	srrA	K07775	respiratory response protein SrrA
SA1324	rluB	K06178	ribosomal large subunit pseudouridine synthase B
SA1637	lukD	K11038	leukotoxin, LukD
SA0198	oppF	K02031	oligopeptide transport ATP-binding protein
SA0199	oppB	K02033	hypothetical protein
SA0698	pepT	K01258	peptidase T 
SA1938	pdp	K00756	pyrimidine-nucleoside phosphorylase 
SA1077	smc	K03529	chromosome segregation protein SMC
SA1930	rpoE	K03048	DNA-directed RNA polymerase subunit delta
SA2136	fni	K01823	isopentenyl pyrophosphate isomerase 
SA1936	luxS	K07173	S-ribosylhomocysteinase
SA0040	mecI	K02546	methicillin resistance regulatory protein
SA0510	araB	K00853	ribulokinase 
SA0512	ilvE	K00826	branched-chain amino acid aminotransferase 
SA1302	gerCC	K00805	heptaprenyl diphosphate syntase component II
SA0048	ermA	K00561	rRNA methylase
SA0049	ant(9)	K00984	O-nucleotidylltransferase(9)
SA0519	sdrC	K14194	Ser-Asp rich fibrinogen-binding, bone sialoprotein-binding protein
SA0128	sodM	K04564	superoxide dismutase
SA1029	ftsZ	K03531	cell division protein FtsZ
SA1028	ftsA	K03590	cell division protein
SA1027	div1b	K03589	hypothetical protein
SA1026	murD	K01925	UDP-N-acetylmuramoyl-L-alanyl-D-glutamate synthetase 
SA1025	mraY	K01000	phospho-N-acetylmuramoyl-pentapeptide-transferase
SA1024	pbpA	K12552	penicillin-binding protein 1
SA0693	murB	K00075	UDP-N-acetylenolpyruvoylglucosamine reductase
SA1022	mraW	K03438	S-adenosyl-methyltransferase MraW
SA0122	butA	K03366	acetoin reductase
